layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,59,0.0007234089545224884,0.002662179591573052,0.004159039343353403,0.007695788532520742,0.002681509670463459,0.007919726800402184,0.016154857021532635,0.05916383968859896,0.030772800371050762,0.25938648417592025,0.362317969202995,0.5082935929298401,0.029738283175975,0.25288978286087493,0.35589301586151095,0.5229995012283325
[16],prelu,32,60,0.0005529873009107769,0.0018906536677881008,0.0031366926482312156,0.004894996944397323,0.0027490501099010885,0.006856831181473663,0.016618468664843764,0.05713313305879508,0.0305362054612487,0.2590058370679615,0.36093574985861754,0.5120442032814025,0.0297766296565532,0.25214505523443204,0.35612366661429384,0.5226245880126953
[16],prelu,32,61,0.0005464317148289618,0.0018104382514315355,0.0031225470867304404,0.004391253705079558,0.00256276809951971,0.006738029246995076,0.015521897379595308,0.05541926633356737,0.030525508942082457,0.25881508581340296,0.36087867185473416,0.5122021436691284,0.029648041157051865,0.2524048024415968,0.3554015158116815,0.5245899081230163
[16],prelu,32,62,0.0005972338773182951,0.0016865497067952502,0.003446932639462126,0.006271120219536771,0.0026057246006005144,0.007113643593253475,0.015677426843957922,0.05735073642003714,0.030529834004118978,0.25910650208592395,0.3609166555106637,0.5120896458625793,0.029856926435604635,0.2519753398001192,0.35665540575981114,0.5210871934890747
[16],prelu,32,63,0.0006700578521307021,0.0018518454695097312,0.00385823469874717,0.006164348008502635,0.00196195758475807,0.005432041511968353,0.012044143120166526,0.03510825464184247,0.0306684942916035,0.2593101324141024,0.36175032243132565,0.5098429918289185,0.029224796993657896,0.251182696893811,0.3529540881514547,0.5322011828422546
[16],prelu,32,64,0.00043567277139387555,0.0019587937199714157,0.002494440095952178,0.004745074537213808,0.0020192646197380103,0.005915431977784498,0.01233773017374677,0.041563609002868915,0.03042938604019576,0.2585228237509726,0.36035152688622446,0.5136130571365356,0.02920191180892282,0.2516638520359991,0.3528336079418657,0.5321284055709838
[16],prelu,32,65,0.00033936110441641626,0.001561589805212892,0.0018941050362830578,0.0037552204492076278,0.0021683724966654137,0.006095560585157543,0.013231419961084023,0.0457895740828767,0.030615922762080982,0.25924756638705715,0.3614732493460176,0.5105791568756104,0.029416563836857625,0.25118031650781614,0.354106854945421,0.5285362839698792
[16],prelu,32,66,0.00037048250646928843,0.0020488261694985937,0.00212394773700953,0.0037805751292977184,0.0020026298369210747,0.007222268260108409,0.012293366735202892,0.04031045137891014,0.03052209214307362,0.2586879418045281,0.36091212540864914,0.5121001124382019,0.029024226646870283,0.25096016123890863,0.35173726558685275,0.5350980639457703
[16],prelu,32,67,0.0004612847085087046,0.0015024675194840775,0.002700213015024119,0.0017722374300009871,0.0021284045087261072,0.006633315639022472,0.012954255069524705,0.03430502943752095,0.03047225621528916,0.25859704822301843,0.36062724798917745,0.5128873944282532,0.029021678064018418,0.25004856951534726,0.35172150313854195,0.535547411441803
[16],prelu,32,68,0.00042131942576843334,0.001643077573203399,0.0023949437890669976,0.0051415945693196125,0.002358862540730896,0.007260648719859631,0.014291964762322883,0.05265874191068079,0.030632888618856602,0.25872150748968104,0.3615969653427598,0.5102405786514282,0.029554832465946625,0.25238521791994556,0.35493896484374976,0.5259058237075805
[16],prelu,32,69,0.0005268042305878638,0.002125551862969971,0.0030488309476837364,0.004318449498813321,0.0018429924263024043,0.006242274314918257,0.011302877169464428,0.037171416522441186,0.03046459925360972,0.25866818107664563,0.36060396313667276,0.5129437685012818,0.029205373860895577,0.2511721373349426,0.35291594430804224,0.5321414232254028
[16],prelu,32,70,0.0006448473241190624,0.002583810838132699,0.0037098002825890833,0.009381579684444002,0.001688772577372789,0.007765699189315831,0.010354293725789908,0.032273039423008444,0.0305341198202222,0.25881671972572784,0.3610182335972783,0.5117806196212769,0.02904920067638154,0.25120761886239035,0.3519887663424012,0.5347935914993286
[16],prelu,32,71,0.0002622567135658276,0.0012787461480455143,0.001433849657723413,0.006517470901550572,0.00173388804480151,0.0064135782309230945,0.010661342950382038,0.032113208664747754,0.030491162743419342,0.2588463319838045,0.36077453717589353,0.5124414443969727,0.028849142929539016,0.25076580256223663,0.35076055765151953,0.538044786453247
[16],prelu,32,72,0.000502361871346243,0.0016889650990117766,0.0028811833093655413,0.0056201114645845944,0.0018381694604927754,0.005524762027300253,0.011248164300730815,0.035481538904603774,0.030485858535394,0.25899937830865366,0.36075321942567795,0.5125268816947937,0.029182596001774003,0.25126455590128877,0.3527998724579809,0.5325154662132263
[16],prelu,32,73,0.0004203916291431791,0.0012286613629948308,0.0023952382201304695,0.0045585803776095855,0.002241811782200618,0.005755130505401937,0.013638749716165998,0.0467183891314805,0.030503713032230685,0.2589485283941029,0.36087065607309315,0.5122105121612549,0.02940939344465726,0.25166610427200775,0.35413430467247936,0.5284103393554688
