layers,activation,batch_size,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],prelu,64,0.1448008239269256,0.41201344728469824,-0.3116990327835083,0.5966320395469662,0.10644787251949304,0.31549894809722884,0.17402106523513794,0.4186046004295347,0.0010000000474974513
[16],prelu,64,0.13798725306987755,0.3922409892082212,-0.21432995796203613,0.5740607142448422,0.10213808119297021,0.2979826390743254,0.24215173721313477,0.4009688615798948,0.0010000000474974513
[16],prelu,64,0.12576068043708793,0.3802261948585508,-0.020524978637695312,0.5262611389160153,0.0981701105833053,0.2837601184844969,0.3037143349647522,0.38433791399002054,0.0010000000474974513
[16],prelu,64,0.12779508233070366,0.37732937335968,-0.07858884334564209,0.5410251259803769,0.09561603963375086,0.27781337499618514,0.33334219455718994,0.376072025299072,0.0010000000474974513
[16],prelu,64,0.13249744176864617,0.39515404701232887,-0.18363714218139648,0.5667594552040097,0.09623912572860711,0.28442063927650435,0.2915627956390381,0.38767715692520116,0.0010000000474974513
[16],prelu,64,0.1223925054073333,0.3698103904724119,-0.026095271110534668,0.5276954054832456,0.09222265183925624,0.27257201671600323,0.3559585213661194,0.369637870788574,0.0010000000474974513
[16],prelu,64,0.1201774209737777,0.36969215869903543,-0.007449030876159668,0.5228787660598752,0.09188949465751642,0.276905447244644,0.3373669385910034,0.3749350905418394,0.0010000000474974513
[16],prelu,64,0.11924107074737542,0.37427544593811013,-0.010972142219543457,0.5237922549247739,0.08871848881244654,0.26783927679061875,0.3837276101112366,0.361581230163574,0.0010000000474974513
[16],prelu,64,0.11614428162574761,0.3568382978439329,0.023966193199157715,0.5146617650985714,0.08727807998657221,0.26566849350929245,0.39093494415283203,0.35946067571639995,0.0010000000474974513
[16],prelu,64,0.11168786287307733,0.3556477189064024,0.08303588628768921,0.498845028877258,0.08645671606063837,0.2676755189895628,0.3847905397415161,0.3612692713737486,0.0010000000474974513
[16],prelu,64,0.10942192375659936,0.3472249388694761,0.10428601503372192,0.4930309295654294,0.08362849652767176,0.2563479065895079,0.42491573095321655,0.3492893099784849,0.0010000000474974513
[16],prelu,64,0.1057447046041488,0.34309608936309793,0.15041422843933105,0.4801678776741025,0.08301415443420405,0.26029313206672655,0.4144086241722107,0.35246568918228127,0.0010000000474974513
[16],prelu,64,0.10742522478103632,0.34969865083694435,0.10186290740966797,0.4936973333358762,0.08215494453907007,0.2604036390781401,0.4102292060852051,0.3537212491035459,0.0010000000474974513
[16],prelu,64,0.10173795819282526,0.34185265302658063,0.18413841724395752,0.4705412507057187,0.08074708878993983,0.2553933441638945,0.4187660217285156,0.35115190744400004,0.0010000000474974513
[16],prelu,64,0.10385289788246149,0.3449992060661314,0.12865722179412842,0.4862773060798642,0.07951181530952449,0.2536122322082518,0.4237658977508545,0.34963831901550274,0.0010000000474974513
[16],prelu,64,0.10014804303646081,0.33728055953979474,0.17638075351715088,0.4727730631828305,0.07846664786338801,0.25500698089599594,0.4249749779701233,0.3492712855339048,0.0010000000474974513
[16],prelu,64,0.09564612507820124,0.3265745759010313,0.23867952823638916,0.4545411586761472,0.0768718600273132,0.2499764800071715,0.43925243616104126,0.3449079751968382,0.0010000000474974513
[16],prelu,64,0.09782838821411127,0.3313997268676756,0.1832578182220459,0.470795130729675,0.07602041959762569,0.2542265653610228,0.43733203411102295,0.3454980969429014,0.0010000000474974513
[16],prelu,64,0.09498398602008815,0.3326359033584593,0.21709030866622925,0.4609409809112546,0.07562338113784786,0.2577022075653075,0.424957811832428,0.34927650690078715,0.0010000000474974513
[16],prelu,64,0.09250775277614588,0.32941693067550637,0.24407917261123657,0.4529263973236081,0.07467671334743495,0.2570953667163847,0.42491424083709717,0.3492897391319273,0.0010000000474974513
[16],prelu,64,0.09110475182533259,0.32280814647674544,0.25237399339675903,0.45043451786041233,0.073815044760704,0.25744487643241865,0.42376476526260376,0.3496386408805845,0.0010000000474974513
[16],prelu,64,0.0890241533517837,0.323676288127899,0.27318066358566284,0.4441224217414853,0.07270641177892681,0.25382788181304916,0.428505539894104,0.34819740056991555,0.0010000000474974513
[16],prelu,64,0.08760631084442133,0.32220114469528177,0.2824004888534546,0.4412965536117551,0.07271876782178874,0.2583986163139342,0.4080806374549866,0.35436497926712013,0.0010000000474974513
[16],prelu,64,0.08642260730266565,0.31433283090591413,0.2877405881881714,0.4396515011787412,0.07225504517555233,0.2600914657115935,0.3987008333206177,0.35716166496276835,0.0010000000474974513
[16],prelu,64,0.08704078495502467,0.31838382482528665,0.26135849952697754,0.44771983623504613,0.0710104644298553,0.2566670715808867,0.40733712911605835,0.3545874595642088,0.0010000000474974513
[16],prelu,64,0.08435638546943659,0.3132490396499632,0.29407668113708496,0.4376916289329526,0.06944950371980663,0.2582512736320494,0.42458629608154297,0.34938930273056007,0.0010000000474974513
[16],prelu,64,0.07964151799678798,0.305180776119232,0.36340218782424927,0.41564451456069923,0.0684640601277351,0.2546421825885771,0.42853713035583496,0.34818778038024883,0.0010000000474974513
[16],prelu,64,0.08102760314941401,0.30502849817275984,0.32437431812286377,0.4281959652900693,0.06724973469972606,0.25211146473884566,0.4376733899116516,0.3453932404518125,0.0010000000474974513
[16],prelu,64,0.07863396406173702,0.3066460490226744,0.3525874614715576,0.4191601753234861,0.06621979773044583,0.24984794855117784,0.4428211450576782,0.34380866289138773,0.0010000000474974513
[16],prelu,64,0.07680872976779933,0.3024229645729063,0.37058353424072266,0.4132934689521787,0.06639690846204754,0.2547565340995787,0.4206576347351074,0.35058002471923805,0.0010000000474974513
[16],prelu,64,0.07620668113231654,0.2949332714080809,0.36716407537460327,0.4144145965576169,0.06560528129339215,0.25488798022270187,0.42087769508361816,0.350513434410095,0.0010000000474974513
[16],prelu,64,0.07653396427631373,0.3027472615242003,0.3479539155960083,0.4206574916839597,0.06390947252511975,0.24985232949256883,0.4424208998680115,0.34393215179443337,0.0010000000474974513
[16],prelu,64,0.07500264644622798,0.296005994081497,0.36200839281082153,0.41609927415847753,0.06218133866786953,0.24394111633300766,0.4650692343711853,0.33687465190887433,0.0010000000474974513
[16],prelu,64,0.07373321056365963,0.3014679193496702,0.3716542720794678,0.412941777706146,0.06160911172628399,0.24406532049179064,0.46154332160949707,0.33798304796218853,0.0010000000474974513
[16],prelu,64,0.07101975381374355,0.293507409095764,0.40647661685943604,0.40133625268936135,0.06120059788227078,0.24656982421874984,0.45389193296432495,0.34037590026855447,0.0010000000474974513
[16],prelu,64,0.07230759859085079,0.29464902877807597,0.37097084522247314,0.41316626071929907,0.06031410545110699,0.24758529067039475,0.4580737352371216,0.33907020092010476,0.0010000000474974513
[16],prelu,64,0.06940745562314983,0.29311686158180217,0.4096563458442688,0.4002597570419309,0.060225489735603294,0.24945784807205185,0.443867564201355,0.3434856534004209,0.0010000000474974513
[16],prelu,64,0.06999848037958141,0.2925887525081633,0.3868352174758911,0.40792289972305273,0.059553793072700464,0.2495088100433348,0.44358640909194946,0.3435725212097166,0.0010000000474974513
[16],prelu,64,0.06727402657270427,0.28905622959136945,0.4229190945625305,0.39573805332183815,0.05848576873540875,0.2479127168655394,0.45232200622558594,0.3408648133277891,0.0010000000474974513
[16],prelu,64,0.06742600053548808,0.2879173815250395,0.40835297107696533,0.40070135593414286,0.058331573009490933,0.2499723315238951,0.44077372550964355,0.34443976879119853,0.0010000000474974513
[16],prelu,64,0.0656123578548431,0.28493537306785566,0.42880702018737793,0.39371402263641336,0.05799544751644131,0.2518634140491484,0.4338114857673645,0.34657723903655985,0.0010000000474974513
[16],prelu,64,0.06566421389579769,0.2884514093399046,0.41656965017318726,0.3979091763496397,0.0571200996637344,0.24983443021774276,0.4391694664955139,0.3449334740638731,0.0010000000474974513
[16],prelu,64,0.06474326401948925,0.2830214381217955,0.4216485619544983,0.3961734652519224,0.056585025787353485,0.24933248162269578,0.43695753812789917,0.3456130385398863,0.0010000000474974513
[16],prelu,64,0.06321612149477002,0.28061299324035627,0.4374160170555115,0.39073576927185033,0.05712638497352597,0.2548089623451231,0.41036802530288696,0.3536796212196348,0.0010000000474974513
[16],prelu,64,0.06603366583585735,0.29049299955368024,0.3765970468521118,0.4113143920898435,0.055338656902313196,0.24928066134452806,0.43721145391464233,0.3455350756645201,0.0010000000474974513
[16],prelu,64,0.06150708496570584,0.28324629664421064,0.44605201482772827,0.3877251148223875,0.05520590543746945,0.2518530964851378,0.4264906644821167,0.3488106608390806,0.0010000000474974513
[16],prelu,64,0.060099010169506036,0.2794467151165007,0.4603191018104553,0.38269958496093726,0.0542285397648811,0.2495840728282927,0.4352281093597412,0.3461434006690977,0.0010000000474974513
[16],prelu,64,0.061989216506481135,0.28194985985755905,0.41657555103302,0.3979071736335752,0.053192505240440335,0.24784877300262437,0.4455779790878296,0.3429570436477659,0.0010000000474974513
[16],prelu,64,0.059266439080238306,0.2805501759052275,0.454642653465271,0.38470698595046976,0.05230044275522229,0.24709786176681503,0.45312702655792236,0.34061418771743757,0.0010000000474974513
[16],prelu,64,0.05924549549818035,0.28154901266098004,0.4451637268066406,0.38803589344024636,0.051889912784099546,0.24782872796058641,0.4498501420021057,0.3416331410408018,0.0010000000474974513
[16],prelu,64,0.05882362872362133,0.2801711261272429,0.44278526306152344,0.3888666987419126,0.052027080953121155,0.2510339498519896,0.43405985832214355,0.3465012431144712,0.0010000000474974513
[16],prelu,64,0.05835486799478527,0.27909445166587815,0.44117099046707153,0.3894296050071714,0.050997309386730166,0.24765611886978134,0.4447094202041626,0.343225586414337,0.0010000000474974513
[16],prelu,64,0.05776271224021908,0.2814016342163084,0.44181114435195923,0.3892064452171323,0.05046802908182141,0.2472954154014586,0.4444340467453003,0.34331070184707624,0.0010000000474974513
[16],prelu,64,0.054925614595413175,0.27448140978813157,0.4826580882072449,0.3746953368186948,0.04975018948316571,0.24657078981399522,0.4488260746002197,0.34195100069046,0.0010000000474974513
[16],prelu,64,0.05559002459049221,0.2780218362808226,0.4616573452949524,0.3822247982025144,0.049522930383682225,0.24790837168693527,0.44206345081329346,0.34404237270355204,0.0010000000474974513
[16],prelu,64,0.053467293083667725,0.2725130617618559,0.489773154258728,0.37210983037948586,0.05001869648694989,0.2534224569797514,0.41889482736587524,0.3511129975318907,0.0010000000474974513
[16],prelu,64,0.05390246361494061,0.27427155375480633,0.47292274236679077,0.3782044172286985,0.04915690720081326,0.25211160778999314,0.4269259572029114,0.34867830276489237,0.0010000000474974513
[16],prelu,64,0.05637470036745068,0.2805098354816435,0.4204697608947754,0.3965769767761228,0.04740256816148755,0.2459745347499846,0.4556233882904053,0.3398359179496763,0.0010000000474974513
[16],prelu,64,0.052322034537792175,0.27373446822166425,0.48336654901504517,0.3744387030601499,0.04708275496959684,0.24645051956176744,0.4516814947128296,0.3410640835762022,0.0010000000474974513
[16],prelu,64,0.05318275988101956,0.2779564976692198,0.45963627099990845,0.3829416275024412,0.046577078104019135,0.2459972977638243,0.4523356556892395,0.34086055755615213,0.0010000000474974513
[16],prelu,64,0.05151342004537579,0.2750143289566038,0.48059356212615967,0.37544224262237524,0.04706689864397046,0.25084488987922654,0.4302058219909668,0.3476790547370909,0.0010000000474974513
[16],prelu,64,0.05127793103456494,0.2739541590213774,0.476312518119812,0.37698630094528174,0.0462498530745506,0.2493496656417845,0.4381282925605774,0.3452535152435301,0.0010000000474974513
[16],prelu,64,0.05014993250370023,0.2707294642925261,0.4879631996154785,0.37276922464370704,0.046296277642250035,0.25114193558692915,0.4264681339263916,0.3488175272941587,0.0010000000474974513
[16],prelu,64,0.0513749152421951,0.2757390797138212,0.458274781703949,0.3834237456321714,0.044660809636116,0.24544338583946212,0.45335596799850464,0.34054287672042827,0.0010000000474974513
[16],prelu,64,0.05071736723184583,0.27601609826087936,0.4619513750076294,0.3821204066276548,0.04434166252613065,0.2464939713478087,0.4503607749938965,0.3414746046066282,0.0010000000474974513
[16],prelu,64,0.04951910376548764,0.27272304296493516,0.4751437306404114,0.3774067640304563,0.044140063226222964,0.24742164015769944,0.44485145807266235,0.3431817054748533,0.0010000000474974513
[16],prelu,64,0.04911343753337857,0.272038686275482,0.4746555685997009,0.377582252025604,0.043052181601524325,0.24432649612426743,0.4598309397697449,0.33852002620697,0.0010000000474974513
[16],prelu,64,0.04754327237606046,0.2704055786132811,0.4947316646575928,0.3702972650527952,0.043692058324813814,0.24936109185218797,0.4354284405708313,0.3460819959640501,0.0010000000474974513
[16],prelu,64,0.047945603728294345,0.2706074953079222,0.480171799659729,0.37559462785720804,0.04233437776565549,0.2443904578685759,0.4568328857421875,0.33945815563201887,0.0010000000474974513
[16],prelu,64,0.04881146550178525,0.2738239645957945,0.4575648903846741,0.3836748719215391,0.041390061378478976,0.24170844554901108,0.46898651123046875,0.335638904571533,0.0010000000474974513
[16],prelu,64,0.046300247311592074,0.26999294757843,0.4946495294570923,0.37032737731933574,0.041489544510841345,0.24448329806327807,0.45723533630371094,0.3393323779106138,0.0010000000474974513
[16],prelu,64,0.046675001084804504,0.2728161513805388,0.480682909488678,0.37540994882583595,0.04137914478778837,0.2458520650863646,0.4504856467247009,0.3414358019828794,0.0010000000474974513
[16],prelu,64,0.04580633640289304,0.2694158434867857,0.4889887571334839,0.3723957538604734,0.04115839898586271,0.24662132263183578,0.4465293884277344,0.3426626801490782,0.0010000000474974513
[16],prelu,64,0.045832411944866154,0.2696845471858977,0.48145198822021484,0.3751318573951719,0.04076207578182218,0.24705757498741135,0.4466027617454529,0.34263997077941877,0.0010000000474974513
[16],prelu,64,0.04560968130826947,0.27035340070724473,0.4786694049835205,0.37613700628280616,0.03956491649150846,0.2426672279834746,0.46518802642822266,0.33683724403381327,0.0010000000474974513
[16],prelu,64,0.044981686770915956,0.2690510451793669,0.48318177461624146,0.37450565099716165,0.03890667557716367,0.24119666218757616,0.47173070907592773,0.33477051258087137,0.0010000000474974513
[16],prelu,64,0.04492837339639661,0.2751059889793394,0.47759485244750977,0.37652446031570413,0.03842253237962721,0.24086415767669664,0.47437626123428345,0.3339311957359312,0.0010000000474974513
[16],prelu,64,0.04464723318815229,0.2722566425800322,0.47606486082077026,0.3770754218101499,0.03854130059480665,0.24302843213081346,0.4632822275161743,0.33743687868118266,0.0010000000474974513
[16],prelu,64,0.043476305902004214,0.27068333029746994,0.4902234673500061,0.37194557189941385,0.037907293438911416,0.24101672172546373,0.46945881843566895,0.33548959493637065,0.0010000000474974513
[16],prelu,64,0.04521991610527036,0.2753773748874663,0.4530707001686096,0.3852610230445859,0.03757955431938169,0.2409689605236052,0.4688605070114136,0.335678708553314,0.0010000000474974513
[16],prelu,64,0.04288112819194791,0.2689827382564543,0.48824572563171387,0.37266637086868265,0.036630130559205984,0.23762279748916612,0.4826517105102539,0.33129204511642435,0.0010000000474974513
[16],prelu,64,0.042198680341243716,0.2704737782478331,0.49445033073425293,0.3704003334045408,0.03627724349498747,0.23959184288978563,0.48306894302368164,0.3311584711074827,0.0010000000474974513
[16],prelu,64,0.043373295664787266,0.2714522302150725,0.4676018953323364,0.3801086068153379,0.03628440052270887,0.24290151000022875,0.4751555323600769,0.33368360996246316,0.0010000000474974513
[16],prelu,64,0.0410628944635391,0.26819626092910753,0.5026060342788696,0.3674004793167112,0.035728948563337304,0.24083790779113756,0.4804059863090515,0.3320103406906126,0.0010000000474974513
[16],prelu,64,0.040899230539798714,0.2667640686035155,0.4997265338897705,0.36846241950988745,0.03554149344563482,0.23990428447723375,0.47724032402038574,0.33302021026611306,0.0010000000474974513
[16],prelu,64,0.041941402852535226,0.26922174096107465,0.47568434476852417,0.37721232175827,0.03489833325147627,0.23891465663909897,0.48491305112838745,0.3305672049522398,0.0010000000474974513
[16],prelu,64,0.04056400805711744,0.2691700994968413,0.4947666525840759,0.37028446197509746,0.03479985147714613,0.24133783578872667,0.48020321130752563,0.33207510709762555,0.0010000000474974513
[16],prelu,64,0.04057828634977338,0.2675744712352751,0.4888089895248413,0.37246123552322363,0.035154929012060146,0.24337885379791246,0.4650190472602844,0.3368904232978819,0.0010000000474974513
[16],prelu,64,0.03975973427295682,0.2673338413238524,0.49798738956451416,0.36910232305526713,0.03456256091594694,0.2427633941173552,0.4717365503311157,0.33476868867874127,0.0010000000474974513
[16],prelu,64,0.04024756550788877,0.2717049300670622,0.4840991497039795,0.3741731286048887,0.0340798571705818,0.2402941524982451,0.4760236144065857,0.33340752124786355,0.0010000000474974513
[16],prelu,64,0.04046388566493986,0.27175955772399885,0.47522932291030884,0.37737597227096537,0.03348374292254446,0.23844253420829759,0.4830141067504883,0.33117603063583356,0.0010000000474974513
[16],prelu,64,0.04004953354597089,0.27003625631332384,0.4773353338241577,0.3766179800033567,0.03425453156232832,0.24324086308479295,0.4587860107421875,0.33884729146957376,0.0010000000474974513
[16],prelu,64,0.039054679870605444,0.26894143223762496,0.4897574782371521,0.3721155524253843,0.03344464302062986,0.24057438969612108,0.47089219093322754,0.3350361227989195,0.0010000000474974513
[16],prelu,64,0.0395737364888191,0.27090382575988753,0.4759818911552429,0.3771052837371824,0.03262628316879271,0.23893899321556078,0.4835423231124878,0.33100680112838726,0.0010000000474974513
[16],prelu,64,0.0380621552467346,0.26445393562316877,0.4980883002281189,0.3690652370452879,0.03218717873096464,0.2382116317749022,0.48775309324264526,0.3296546459197996,0.0010000000474974513
[16],prelu,64,0.0375452935695648,0.26546128392219526,0.502791702747345,0.36733192205429055,0.03227557092905042,0.23922756314277635,0.47986042499542236,0.33218457698822,0.0010000000474974513
