layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,25,0.035978431438287994,0.07966172585950779,0.11462176388129777,0.7435414972117391,0.011852685121775383,0.11538758670892969,0.1188613883067,0.3795768451837775,0.2090028716623781,0.5009920150041577,0.7492455562949176,-1.221169686317444,0.13367870703339563,0.35197011679410906,0.4548710174858567,0.17760518789291382
[16],prelu,32,26,0.025641028926009345,0.07300460081324188,0.09836474094135952,0.5896459290568443,0.01882389688664533,0.04897132172130195,0.0534188276647049,0.08821902076725163,0.2043452998995779,0.49554385542869533,0.7435071724653239,-1.1715824604034424,0.12260582797229276,0.31490899428725216,0.41607142612338033,0.3290450096130371
[16],prelu,32,27,0.03906400051166396,0.08256631898852547,0.12530040425146796,0.7301302850922924,0.017772484169624334,0.04889751624802192,0.051175962667627986,0.07573287814290788,0.19003880672156798,0.4754957184195515,0.6994988763332362,-0.9487103223800659,0.11968733776360736,0.3115128050744531,0.4117270728945729,0.34377884864807123
[16],prelu,32,28,0.034533808862245365,0.06685523318810616,0.10451009975535484,0.5984393629239109,0.01432501771725297,0.06269869980390781,0.06735744828694025,0.14092651879533727,0.1828456308692692,0.46065459713339774,0.6848130145668978,-0.850957989692688,0.11816627573221909,0.3122359393537042,0.41316970258951163,0.33752357959747314
[16],prelu,32,29,0.03422198079550467,0.07121119016371875,0.1060424018276856,0.5818223177336215,0.019061503716650673,0.024233138107826832,0.031372873140365555,0.030791594092173497,0.1758043614774941,0.45283432647585836,0.6670967569947239,-0.7580789089202881,0.11187059231102456,0.29073254570364926,0.39155122220516175,0.4047162413597107
[16],prelu,32,30,0.03141320232370022,0.06372845048866801,0.0959879962988215,0.5169015186334466,0.019668347864125135,0.033355892662232066,0.04205194398066015,0.05173274972832993,0.1660072778165339,0.43994064658880194,0.6400216743350025,-0.6148618698120117,0.11060056988149869,0.29544516265392284,0.39526990815997093,0.3945903062820434
[16],prelu,32,31,0.03420685459667008,0.06455501021533966,0.10099237496267832,0.5539529416564235,0.019373398009388455,0.03661281528118823,0.045636117736705346,0.05667705210330415,0.15970132663845998,0.42578746110200855,0.6230818384885783,-0.5373956203460694,0.10861952461302271,0.2948911827802656,0.39516622081398933,0.3955395221710205
[16],prelu,32,32,0.02673687339666399,0.05268834378962637,0.08471244133167699,0.4183233580643165,0.019284009872240864,0.030602557849764043,0.040977272731274675,0.039738095979732574,0.15075103409588325,0.41128899097442595,0.5981340950727458,-0.40660762786865234,0.10551989644765843,0.2878462719917295,0.38873818412423106,0.41502268314361573
[16],prelu,32,33,0.025265709127301025,0.05472522360175297,0.07921457229305144,0.40140962561979493,0.018818790211597526,0.029267109546900618,0.04096551164565899,0.046041441020149995,0.14759953707456577,0.4103009933233258,0.593905566334724,-0.3857662320137024,0.10425461255013932,0.2887445765733717,0.3928417503833768,0.40213785171508787
[16],prelu,32,34,0.026613548958630925,0.050491250486360204,0.08060228747687966,0.39978506096021776,0.018649099519263912,0.06052544731717685,0.0686120920471797,0.12709736771111832,0.1414997588843106,0.39880623742938015,0.5767559352517124,-0.3085177540779114,0.10581406895071255,0.3098771744966505,0.41047290503978695,0.3478352665901184
[16],prelu,32,35,0.020908230451251602,0.042195819082871636,0.05901764504003531,0.2765680755202573,0.01795472355142223,0.03853357956958001,0.046657647291371285,0.06352387024989875,0.13324938468635067,0.38623975366353963,0.5522436273097988,-0.19024932384490972,0.10157670371234406,0.2956279832124708,0.39924418464302985,0.38268626928329463
[16],prelu,32,36,0.023047473773488182,0.0450447440965496,0.06873726054139082,0.32692097712056356,0.01876735605640137,0.0244504932127727,0.035718831491588776,0.04700457296340777,0.12934779129922375,0.37888998910784694,0.5423835685849185,-0.15448882579803466,0.09738699853420245,0.28252752721309643,0.3860510315001008,0.4213351845741272
[16],prelu,32,37,0.02492076867737978,0.04187442216292496,0.06691240536647615,0.3074697000298237,0.018329070312787587,0.019936389744484116,0.033035699086911965,0.040901013401729906,0.12436583705246436,0.3701481881737706,0.5286314773559566,-0.09511595964431763,0.09501036837697018,0.27740411996841413,0.38289149150252316,0.4306232452392578
[16],prelu,32,38,0.021693371525396656,0.04267085116676575,0.057942705779440176,0.27017911366296454,0.017652051617613507,0.021298780576164047,0.0337073653553788,0.030866835514883496,0.12210371255874622,0.36797593548893903,0.5275246393680568,-0.08769232034683229,0.09317613892257201,0.27799635633826236,0.3827021436393258,0.43190631866455076
[16],prelu,32,39,0.023389284163525124,0.04296486393455838,0.06900948193498986,0.29756531130075575,0.017225005488232564,0.019555373749396383,0.032326191874313216,0.03275679604191868,0.11857302069663991,0.3641110587120054,0.5185068330168721,-0.05410752296447754,0.09098470434546461,0.2757555291056631,0.3801610852777955,0.4390410780906677
[16],prelu,32,40,0.022874927890125588,0.039573935052374574,0.059699159701368756,0.2570690347357013,0.015543806054615068,0.018906493828086405,0.030695452048771454,0.01847245840704029,0.11112405616790041,0.348251631259918,0.49254205211996993,0.05014448165893555,0.08965745359659187,0.276987684369087,0.3828890794515607,0.4312113881111145
[16],prelu,32,41,0.01809695213494209,0.03624771310971425,0.050177450699310885,0.2049626441374725,0.016071777163801922,0.02097077577721016,0.03255198398734763,0.025299218818209315,0.10685958489775645,0.3431420238316057,0.4810317629575726,0.0974952101707458,0.08689567822962987,0.2742523267865179,0.37603307455778096,0.4515906810760498
[16],prelu,32,42,0.01867016865703044,0.03051976488768098,0.04116252399658374,0.17462399146507301,0.016273443583277897,0.020069811357935376,0.03234606810433715,0.03554350348629411,0.10510961171239605,0.34429105371236773,0.48144729673862424,0.09884316921234128,0.08577984493225804,0.2758921144902704,0.3796295896172521,0.4405251622200012
[16],prelu,32,43,0.019319776523869042,0.03314018790281471,0.051860702073760784,0.20933349249648284,0.015826096010378765,0.021899191582558087,0.033479856535553305,0.02913869084395473,0.10364761427044858,0.34208066016435595,0.4816184283792969,0.0954968810081482,0.08395033564418543,0.27469512656331035,0.37844332128763175,0.4445319414138794
[16],prelu,32,44,0.01876091832588618,0.03718213289236528,0.057508318613806765,0.22704708727282832,0.01628207732629501,0.021337899886820607,0.033873500685115396,0.04139472033947981,0.10019257787615052,0.33708136320114107,0.4719851681590077,0.1284197449684143,0.08252022136002768,0.2750609613955019,0.3796562753617761,0.44039478302001955
[16],prelu,32,45,0.016826797870664923,0.028258923325454818,0.045848352047533056,0.178046416761336,0.015276230157378034,0.021120337111936758,0.03387375496298177,0.027215104002757548,0.09639675404876458,0.3306797447800634,0.46187950164079633,0.16902797222137447,0.08014843340963114,0.2714502865076063,0.37463486909866306,0.4558719635009766
[16],prelu,32,46,0.01813077105951789,0.027164053704778802,0.037482684862714166,0.14610294627289586,0.014466668757642456,0.018244387067867653,0.030872930177758145,0.02007819926213094,0.09340305417776093,0.3243226735293863,0.4550793629884716,0.19597524404525757,0.07892215989530076,0.2702872250229118,0.37696445554494834,0.4487299084663391
[16],prelu,32,47,0.016049445903196707,0.026146002544628344,0.03545318127910972,0.13449811906795608,0.014533188677503759,0.017823884799029445,0.031228606854614076,0.026854538023192126,0.0898535891994833,0.31813732668757416,0.4444842360913751,0.2331337451934814,0.07654813576489676,0.2686512425541876,0.3713589501380918,0.464872145652771
[16],prelu,32,48,0.01863855042096408,0.03213394749375926,0.05107787461371358,0.19228370459961153,0.014273445939911793,0.01869578816482208,0.03158614199331331,0.027050242928550017,0.08795495606958854,0.31709207683801627,0.4409487384557721,0.24052585363388063,0.07511828251183024,0.26861093811690784,0.3716278544068334,0.4641599178314209
[16],prelu,32,49,0.016195327921213927,0.023391179749847123,0.03397076717783159,0.11688878385681749,0.013785526298422843,0.019136016963646654,0.031845378804283765,0.023845998465198096,0.08503093663603059,0.3146983437240122,0.4344919770956036,0.26847903728485106,0.07363137736916534,0.26773845613002756,0.3714557424187658,0.46485148668289183
[16],prelu,32,50,0.015394093950825395,0.02359399015895867,0.03225674700924502,0.1134672945629756,0.013823827141139696,0.019548339578521704,0.03429399289343587,0.0296126529334919,0.08342292722314586,0.3112858308851717,0.4336712726950642,0.2712894678115844,0.07194309476763003,0.26629931651055794,0.36949573293328253,0.47075114250183103
[16],prelu,32,51,0.014014002616794556,0.02029858351576025,0.034037246050791656,0.1106965472369254,0.012811393930666059,0.023329850818203587,0.034214841360205965,0.017426591136409295,0.08138594858348361,0.3083668558299539,0.43011269137263264,0.28354372978210446,0.07118608195334664,0.27198519468307475,0.37357271105051015,0.45941523313522337
[16],prelu,32,52,0.014733657349814633,0.023552214682452357,0.031711669391681754,0.1129607514938683,0.013807449556356079,0.02330554505806931,0.0372367253105703,0.03847764623027008,0.07912091683596362,0.3062559227645395,0.4252049107849595,0.2990181922912597,0.06936860833317035,0.26827807694673517,0.37037246152758574,0.4683986186981201
[16],prelu,32,53,0.013683056808699443,0.01853605954324832,0.027223267594809624,0.09469649422576808,0.01196332932207113,0.023585917892297987,0.03505573015730039,0.017069923214920745,0.07690932929515833,0.3034135693311689,0.42061792626976935,0.3151074290275574,0.06834850978106251,0.27145041488111,0.3726232671737668,0.46238380670547485
[16],prelu,32,54,0.013858603964044548,0.022067523401824534,0.029534227658902793,0.102475826089165,0.00972078830932938,0.04389873929029159,0.04676798137078317,0.06685433199675707,0.07452291354537,0.2993399691581724,0.41435071751475305,0.33473429679870603,0.06872469875961532,0.28127535149455046,0.38226854577660535,0.43421546220779417
[16],prelu,32,55,0.01304692325528835,0.018728994794813787,0.02966408585834228,0.0939905418524613,0.010128023592272757,0.03765567878727783,0.042760004534225404,0.04901658856716657,0.07281785942614069,0.2969014139473436,0.41195347815752,0.34311953783035276,0.06654237400740379,0.2773082324862478,0.3768400773406026,0.4504746437072754
[16],prelu,32,56,0.012312286218270277,0.017187010853534558,0.02187320624813966,0.07600003615793939,0.011703204307271717,0.02133525883897275,0.033430582295718644,0.021899819426142712,0.07078206770122042,0.29470769032835936,0.40773533821105923,0.3570355772972107,0.06382348120212544,0.2684880165755747,0.3680501818656919,0.4750447630882263
[16],prelu,32,57,0.013202056918910183,0.017803185040372097,0.026243309205370435,0.0889178497761916,0.01155165321931789,0.019007514365831278,0.03231150588125518,0.029232233058751677,0.06867399886250489,0.2917169936001299,0.4023234170675275,0.37328773736953735,0.06244715411216012,0.26613293386995773,0.3671241819858549,0.4771960496902466
[16],prelu,32,58,0.012230451218418856,0.020113609822695385,0.02642876456448338,0.08119216120143442,0.010513074761529998,0.023358757399727106,0.03284923775838423,0.017129537433404868,0.0677038150653242,0.29060764774680115,0.403739606440067,0.36956354379653933,0.06137768801301711,0.268161965459585,0.3678516548871992,0.47568999528884887
[16],prelu,32,59,0.012023248130138001,0.016355347963979357,0.0237522076896509,0.07334736494462686,0.008962583946510786,0.04612092856048159,0.04812126395779311,0.07240597942806917,0.06547483891248697,0.28839761093258837,0.3975530877709386,0.38894258737564086,0.06230715319514267,0.28000911153852914,0.37985885918140383,0.4412102460861206
[16],prelu,32,60,0.0119089537481001,0.02041238628386599,0.027295358583184385,0.09173050446680729,0.010206924961194064,0.02120373872668423,0.033355160106734914,0.023372295650685902,0.06514803830534212,0.2903409050405023,0.4021321389079091,0.37368115186691286,0.05880757525563231,0.26645185083150846,0.3658770972490308,0.48125672340393066
[16],prelu,32,61,0.010093305745331578,0.013031964452739736,0.01719075798884188,0.051582325622269505,0.00957057420076406,0.024187140884089815,0.0339869710599112,0.01853368823455198,0.06320667650550595,0.2868209257721899,0.3977750770747659,0.38913087844848626,0.05799801452085368,0.2691109653562306,0.3677917824685571,0.4760726571083069
[16],prelu,32,62,0.010393861524550716,0.015345998199200097,0.022814534738637218,0.07192495061926808,0.010098343140142733,0.017422818204831794,0.029395994048640794,0.027536513485734906,0.06148347485810508,0.28410903751850103,0.39368220016360256,0.4006842374801636,0.05616771858185522,0.26423850111663316,0.3631292933225629,0.48805038928985595
[16],prelu,32,63,0.009760104690819877,0.015017492362954063,0.02324850704593507,0.0636592210643675,0.008820367416417037,0.021494721657783707,0.03165364874165406,0.015662448396704155,0.06047048948705188,0.28449639841914154,0.39396052479743926,0.4005651712417603,0.055810572952032,0.26758064091205574,0.36748173832893344,0.4765584468841553
[16],prelu,32,64,0.0094603065757569,0.014872498653036815,0.018456869913591814,0.061013513460406385,0.009273868289610533,0.018054808524851904,0.030421757164591102,0.027888736062990225,0.059286744445562256,0.2845624017715452,0.393220115303993,0.4024725317955017,0.05409018876031032,0.2619744724035261,0.3630066381394861,0.48861649036407473
[16],prelu,32,65,0.008501675660365169,0.013495196478346528,0.013372455099487809,0.040191958934474935,0.00858099594856325,0.02215122167024718,0.0329886761829371,0.014976125615401997,0.057873407006263665,0.2818281252682207,0.3909379018843171,0.41019580364227287,0.05353519877418868,0.2661440825462339,0.36565599590539904,0.48205689191818235
[16],prelu,32,66,0.009498489936577911,0.01342102326082242,0.019590191994304243,0.0512882313918028,0.008644332673040723,0.017631003491977756,0.028759300962007066,0.029098088832592097,0.0562920400314032,0.2812346412986515,0.3870225794613359,0.42183244228363037,0.05202474793419234,0.26186857290565946,0.3624255129694936,0.48988685607910154
[16],prelu,32,67,0.008892385035449075,0.013540469852509491,0.01734437812361583,0.05039885228249469,0.008893002888542561,0.01798172183725994,0.03208886942662455,0.02469594667538709,0.055686326883733206,0.28119228467345214,0.3892536631226537,0.4150287747383118,0.051333864275365994,0.2628443992882965,0.36378343477845165,0.48686009645462036
[16],prelu,32,68,0.007582340776972119,0.011640292743504836,0.013138522123679532,0.03427547603120997,0.0084599964746827,0.016716870306646432,0.029891422767416274,0.029426178177426408,0.053854671083390634,0.2776252412796018,0.38377995595335934,0.43180868625640867,0.0501847527176141,0.26065333984792216,0.36236893296241734,0.4902281045913696
[16],prelu,32,69,0.008114005280890116,0.01223389853107091,0.020282543916270535,0.05300150098274835,0.008217771953385127,0.01645002499374751,0.029803061054928668,0.03186865983494397,0.0533335805125534,0.2775745620578526,0.38587655127048465,0.42520525455474856,0.049093580953776736,0.25952564373612386,0.36102800831198667,0.49389718770980834
[16],prelu,32,70,0.007251835385065931,0.009681523301290986,0.011590488028449513,0.0283275961483403,0.008456634254726921,0.015796562015693603,0.03164641880060563,0.03418452769918269,0.05188339734449972,0.2746051321923731,0.38261715024709675,0.4353904962539673,0.0482578568533062,0.26031327128410314,0.3610567654669282,0.494019615650177
[16],prelu,32,71,0.006693393346970784,0.012323942128092553,0.01601817292032222,0.04242017713765189,0.00798798448984838,0.016380813123249224,0.03125086403646453,0.03389296451847972,0.05067355105653396,0.274672646448016,0.3801920393109318,0.4421777129173279,0.04710954487323752,0.2590306615829466,0.3589930602908132,0.49976836442947387
[16],prelu,32,72,0.006445082042434029,0.011079414186206392,0.015815053831006693,0.036299867408364724,0.007621360185621673,0.01974854222184007,0.03367809996986259,0.028882754189374856,0.04993326216936104,0.27529765017330626,0.38074642181396456,0.44087146520614623,0.047170306984335095,0.2631002705544231,0.36461889475584003,0.48470349311828614
[16],prelu,32,73,0.006216319511644489,0.01164642861477457,0.015509400830127867,0.0394843009864206,0.00757095255428267,0.016906865779107848,0.032129681247100236,0.037028687082515825,0.04857426166534414,0.27269326120614984,0.3772247821092603,0.45094563961029055,0.0459948021359741,0.26054118268191795,0.36218964889645544,0.49083172082901
[16],prelu,32,74,0.0060084368017243265,0.010941183796860564,0.015917081632990906,0.0356509950478369,0.007590692521682419,0.01746368920549046,0.032988291681683,0.03652818696036161,0.04824532702565186,0.2745852742344139,0.38006674572825405,0.4429036021232605,0.04470462458208196,0.2572062139958141,0.35862647935748077,0.5010112762451172
[16],prelu,32,75,0.005574765810678066,0.008531495735704511,0.011275920400376612,0.023697013749636987,0.007248928703714101,0.01628183361230541,0.031094336246193493,0.032665894994716144,0.04686753163114184,0.27088483564555627,0.3762318563461301,0.45419758558273315,0.04410056026652448,0.2570266125351188,0.35965443745255443,0.49795695543289187
[16],prelu,32,76,0.00560825727360592,0.010995906205108158,0.013826140534707685,0.03543614761968124,0.007093008310433979,0.017158819193885098,0.032108829975802285,0.03783173097512526,0.04639733748510474,0.27194453708827476,0.37774609535932513,0.449505090713501,0.0431394696980714,0.2560515650361775,0.3579325443506238,0.5026995182037354
[16],prelu,32,77,0.004977865973934588,0.008507804493152292,0.011329606454007579,0.022525331078642977,0.0066724278288617005,0.0168592584095233,0.03024741844886742,0.037241467328335075,0.0444176329299807,0.2669731979072092,0.3696877926588056,0.4730493903160095,0.04223580608144396,0.2567327619343994,0.35667561978101703,0.5058578372001648
[16],prelu,32,78,0.004952111365019546,0.008282926148101557,0.013098536912070186,0.028793122122971943,0.0065550485328415556,0.016822423735392986,0.029303643364437804,0.029361167815209643,0.04444150941446414,0.2691339588910339,0.3741512301564214,0.4601530909538269,0.04119533518329256,0.25474951997399314,0.3542221590876577,0.5128872394561768
[16],prelu,32,79,0.00497373460299246,0.010767931538004094,0.014827839676046676,0.033357870767401876,0.006153782736324066,0.016382510500702052,0.027364173094416636,0.03942575267454998,0.043707135301083236,0.2695484231412409,0.3736465266346929,0.46154601573944093,0.040942757986485875,0.2579281229525803,0.357067033499479,0.5041312098503112
[16],prelu,32,80,0.004703349031961962,0.00979860456775192,0.01570921675403478,0.030357475232296018,0.006093580798850872,0.015765773721513842,0.029333758581128164,0.042122591034552646,0.043081227932125245,0.2675044894963501,0.37375465765595406,0.4614325761795044,0.04066286398097868,0.25656444452702976,0.35932110741734474,0.4980351209640503
[16],prelu,32,81,0.00422894574195235,0.007535810848297252,0.012443185973154176,0.019757607084989807,0.006072332929348402,0.01582998763497317,0.028780810788359475,0.03308087874801393,0.042203145604580564,0.2672762553393839,0.37214247569441766,0.4661955595016479,0.03923535332083694,0.2550876343995331,0.3537284076213834,0.5139791965484619
[16],prelu,32,82,0.004133285013634748,0.007433215546888137,0.013498833051423641,0.022286734618286678,0.006222052955448845,0.015623523705271293,0.03029123417203387,0.03503413514682252,0.04173757804557674,0.2683234306424854,0.37291891470551464,0.46397149562835693,0.03902125151827924,0.25630551539361457,0.3561341568827626,0.5075079202651978
[16],prelu,32,83,0.0035385055492175846,0.008192514397664278,0.011310981896709107,0.022867394120284518,0.005839002889865194,0.015015609899386006,0.028471964377732632,0.035568300286035026,0.040576460529118695,0.26668221071362475,0.36915764898061726,0.47454177141189574,0.038088135886937304,0.25335261255502683,0.35372116044163676,0.5138122081756592
[16],prelu,32,84,0.0032575311799968834,0.008237329806040888,0.010428274136424264,0.015141440464366754,0.006114171925419695,0.015351517054111159,0.03067264559187102,0.04138871836185245,0.04015881419181816,0.2662332488596437,0.37011186927556966,0.47198559045791627,0.03798165410757056,0.2548710944503544,0.3565580359101293,0.5060308337211609
[16],prelu,32,85,0.0036110701987997072,0.008355456078137055,0.011390152538806977,0.03152790109228434,0.005886354908197593,0.01630985714964406,0.030392289852867127,0.03699280802410852,0.039246949311345744,0.2655145601928232,0.36756963312625857,0.4787035703659058,0.037131129130721044,0.25409782998263813,0.3543849542737004,0.5122586131095886
[16],prelu,32,86,0.0031105660794974906,0.008750758143912437,0.010836069645956585,0.020415695263640534,0.005914479139815702,0.016389267199466685,0.030214036907059986,0.03463920464965129,0.0390052886679768,0.2655529552698134,0.3694034591317174,0.4738879919052124,0.0369034059531986,0.2557218448817728,0.35627416789531685,0.5071219563484192
[16],prelu,32,87,0.0031169583080684227,0.009797052226209102,0.015757893891455398,0.031141020251256746,0.005554032072431236,0.017059182270532262,0.028673688100121834,0.02778276866363464,0.03821700107306236,0.2648866800963877,0.3673894713819024,0.4795858979225159,0.03611133502796282,0.255522103756666,0.3542924562096593,0.5126696705818177
