layers,activation,batch_size,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[32],prelu,32,0.05041543403640386,0.2579457387328146,0.5073025226593018,0.35038160532712914,0.04704955462366339,0.2394935823976992,0.584291398525238,0.33240840956568696,0.0010000000474974513
[32],prelu,32,0.049377250950783456,0.2563740912824867,0.5084049105644226,0.3499894022941587,0.046481161378324004,0.24019384197890742,0.5780134201049805,0.3349090002477167,0.0010000000474974513
[32],prelu,32,0.04835988022387024,0.2572656147181986,0.5100027918815613,0.3494201280176637,0.04559303391724822,0.24045513980090602,0.5777363181114197,0.33501895293593387,0.0010000000474974513
[32],prelu,32,0.04800060773268339,0.26107546575367435,0.5006139278411865,0.3527518995106218,0.04435763200744983,0.2392380673438309,0.583320677280426,0.3327962875366209,0.0010000000474974513
[32],prelu,32,0.04595063645392653,0.2555411804467438,0.5208725929260254,0.3455227345228193,0.043843125831335754,0.24151370674371703,0.5775626301765442,0.3350878335535524,0.0010000000474974513
[32],prelu,32,0.04682429498061535,0.2582793612033127,0.4910351634025574,0.3561189122498033,0.04303237693384287,0.24068968631327137,0.5772008895874023,0.3352312654256818,0.0010000000474974513
[32],prelu,32,0.044837413541972605,0.2561545062810181,0.5113320350646973,0.34894584491848923,0.04199291234835979,0.23865573778748497,0.5814319849014282,0.3335496813058851,0.0010000000474974513
[32],prelu,32,0.043589773308485714,0.2546591240912674,0.5194684863090515,0.34602863863110517,0.04069585027173159,0.23674639910459502,0.5899490118026733,0.3301386810839174,0.0010000000474974513
[32],prelu,32,0.04287164881825444,0.2560811404138802,0.5188590288162231,0.34624799937009787,0.03968478292226789,0.23792981617152675,0.5942915678024292,0.32838594168424584,0.0010000000474974513
[32],prelu,32,0.042689307406544655,0.25663508474826796,0.5095099806785583,0.34959578961133936,0.039808103255927534,0.238247564062476,0.5806345343589783,0.33386723697185494,0.0010000000474974513
[32],prelu,32,0.042757615353912086,0.2581450439989565,0.49607837200164795,0.3543501541018484,0.038891558535397025,0.23748571239411814,0.5844559073448181,0.3323426365852354,0.0010000000474974513
[32],prelu,32,0.04124368745833633,0.2552825096994637,0.5107769966125488,0.3491439968347547,0.03851440511643884,0.23879718333482727,0.5796903371810913,0.3342429086565969,0.0010000000474974513
[32],prelu,32,0.040537973493337605,0.255740053206682,0.5116395950317383,0.3488360524177549,0.03749902071431277,0.23627884387969955,0.5860188007354736,0.331717040389776,0.0010000000474974513
[32],prelu,32,0.03962909774854777,0.25560640878975377,0.5165637135505676,0.3470729328691957,0.03692170502617953,0.23660125322639927,0.5852121114730835,0.33204007446765876,0.0010000000474974513
[32],prelu,32,0.039029487967491124,0.2554500658065079,0.5162855386734009,0.34717279374599436,0.03578359298408029,0.23525341972708685,0.5941413044929504,0.328446716815233,0.0010000000474974513
[32],prelu,32,0.03912186808884141,0.25705873258411865,0.5046489834785461,0.35132386013865446,0.03596739210188386,0.23765519075095637,0.5817017555236816,0.333442163467407,0.0010000000474974513
[32],prelu,32,0.03845950085669753,0.25660966299474225,0.5063974857330322,0.35070326179265954,0.0350432304665446,0.2362509392201899,0.5879307985305786,0.33095015883445716,0.0010000000474974513
[32],prelu,32,0.038168656453490234,0.25705721080303173,0.5022120475769043,0.3521869823336599,0.034796401578932976,0.23774643354117855,0.5832993984222412,0.3328047774732111,0.0010000000474974513
[32],prelu,32,0.037242007907479974,0.25708878375589833,0.5093922019004822,0.3496377907693384,0.03383217705413697,0.23695127889513953,0.5910959839820862,0.32967666834592796,0.0010000000474974513
[32],prelu,32,0.03614335004240272,0.2535636499524115,0.5199102759361267,0.3458695404231546,0.033380304183810924,0.23563333638012393,0.5905046463012695,0.32991493120789506,0.0010000000474974513
[32],prelu,32,0.03578198309987781,0.2525624621659516,0.517827033996582,0.34661915376782393,0.032655812241137006,0.23513438440859302,0.5948354005813599,0.3281657479703424,0.0010000000474974513
[32],prelu,32,0.03539543068036435,0.2539101034402846,0.5169311761856079,0.34694100245833376,0.03331379834562538,0.2372789423912762,0.5767881870269775,0.3353948488831518,0.0010000000474974513
[32],prelu,32,0.03417786965146659,0.2510818332433699,0.530440092086792,0.3420555405318735,0.03139160261489449,0.23395915292203412,0.6016139984130859,0.3254089854657648,0.0010000000474974513
[32],prelu,32,0.03500586273148654,0.255759836360812,0.509452223777771,0.3496163897216318,0.03166380920447407,0.23629430197179302,0.5906909704208374,0.3298398673534391,0.0010000000474974513
[32],prelu,32,0.03443595971912143,0.2544779840856789,0.5125020742416382,0.3485278837382791,0.030722137074917534,0.2340944472700356,0.5999445915222168,0.3260901026427744,0.0010000000474974513
[32],prelu,32,0.03320669298991559,0.252571080252528,0.5273045301437378,0.34319569095969177,0.030556733487173894,0.23393832854926572,0.5964356660842896,0.3275170207023618,0.0010000000474974513
[32],prelu,32,0.032807692000642395,0.2534314312040804,0.527676522731781,0.3430606529116628,0.03013606513850389,0.2369853507727383,0.5975907444953918,0.3270479917526243,0.0010000000474974513
[32],prelu,32,0.032870952039957026,0.2539291817694901,0.5208272337913513,0.34553907364606834,0.02965810173191128,0.23488961793482288,0.6000910997390747,0.32603035271167735,0.0010000000474974513
[32],prelu,32,0.03256680807098744,0.25552484132349473,0.5205527544021606,0.34563806951045967,0.029462745087221246,0.2360010948032139,0.5980279445648193,0.32687027975916844,0.0010000000474974513
[32],prelu,32,0.03199648656882344,0.25283051989972577,0.5250263214111328,0.34402174577116945,0.029190698685124496,0.2361266497522591,0.5975956916809082,0.3270460054278372,0.0010000000474974513
[32],prelu,32,0.03174497419968245,0.2533954851329325,0.5244632959365845,0.3442256003618238,0.028785836836323124,0.23682074211537824,0.5997085571289062,0.32618624716997124,0.0010000000474974513
[32],prelu,32,0.03151771221309898,0.25343439467251283,0.5235832333564758,0.34454395696520784,0.02853919016197322,0.23634287081658825,0.5992985367774963,0.3263532586395738,0.0010000000474974513
[32],prelu,32,0.030865202518179993,0.2509336598217486,0.5303047895431519,0.34210481420159317,0.028385942801833135,0.23890921846032126,0.5975910425186157,0.3270478956401346,0.0010000000474974513
[32],prelu,32,0.030698707653209548,0.2515605214983223,0.5288509130477905,0.34263388141989687,0.028151592519134263,0.23639397062361225,0.5975440740585327,0.3270669579505918,0.0010000000474974513
[32],prelu,32,0.030692308163270333,0.2513648364692925,0.525105357170105,0.34399313628673533,0.027844795444980246,0.23736126273870453,0.599067211151123,0.32644744887948013,0.0010000000474974513
[32],prelu,32,0.03140494623221455,0.2555761653929947,0.5093347430229187,0.34965826272964456,0.027712248312309368,0.23387370891869053,0.5979292988777161,0.32691039070487,0.0010000000474974513
[32],prelu,32,0.029484362388029674,0.2487214066088198,0.5389089584350586,0.3389569059014318,0.027669107820838673,0.2348575804382561,0.5955919027328491,0.32785921320319156,0.0010000000474974513
[32],prelu,32,0.03044751165434716,0.2526915092021225,0.5188215970993042,0.3462614551186559,0.027478350559249503,0.24046970084309563,0.5955243110656738,0.3278866373002527,0.0010000000474974513
[32],prelu,32,0.029848048044368605,0.2516952712088822,0.5259891748428345,0.3436728574335573,0.027732742298394425,0.2438192851841448,0.5886054039001465,0.33067912161350227,0.0010000000474974513
[32],prelu,32,0.030321183800697305,0.25434379503130894,0.5150015354156494,0.34763323664665197,0.026952078612521274,0.23578077293932423,0.598320722579956,0.3267512284219263,0.0010000000474974513
[32],prelu,32,0.029129729326814395,0.2509299755096434,0.5328730344772339,0.3411682300269602,0.02684585228562353,0.23511572256684288,0.597691535949707,0.32700704783201195,0.0010000000474974513
[32],prelu,32,0.029044781904667596,0.25043816789984685,0.5318970680236816,0.3415244549512861,0.02670011171139775,0.23530639372766002,0.597983181476593,0.32688847705721835,0.0010000000474974513
[32],prelu,32,0.029454120993614177,0.2541975118219851,0.5227254629135132,0.34485398381948446,0.026614659698680026,0.23717574961483462,0.5975079536437988,0.32708159908652285,0.0010000000474974513
[32],prelu,32,0.02933167568407951,0.25194317735731586,0.5227412581443787,0.3448482811450956,0.026508231135085207,0.2371162880212067,0.5970345735549927,0.32727392017841317,0.0010000000474974513
[32],prelu,32,0.029064322775229794,0.25366962999105436,0.5255153775215149,0.3438445784151552,0.026562298415228707,0.23734763078391535,0.5947246551513672,0.3282106004655359,0.0010000000474974513
[32],prelu,32,0.02851762492209671,0.2511571053415535,0.5333099365234375,0.34100865125656105,0.026394570106640442,0.23699145391583426,0.5961319208145142,0.3276402689516542,0.0010000000474974513
[32],prelu,32,0.028502709465101344,0.24972180947661382,0.5319012403488159,0.3415229171514509,0.026523356838151796,0.24151240922510608,0.5925129652023315,0.3291049592196939,0.0010000000474974513
[32],prelu,32,0.028214714396744948,0.2515365894883869,0.5353552103042603,0.3402606077492235,0.026484603481367212,0.24071600511670097,0.5918601751327515,0.3293684676289556,0.0010000000474974513
[32],prelu,32,0.028790374146774392,0.2529306691139935,0.5243269801139832,0.3442749060690401,0.026219054684042915,0.2365023054182528,0.5947493314743042,0.32820060476660706,0.0010000000474974513
[32],prelu,32,0.028307785326614956,0.25049167051911336,0.5310679078102112,0.3418267928063867,0.026198028074577433,0.2352946519851683,0.5940001010894775,0.32850383967161156,0.0010000000474974513
[32],prelu,32,0.028248215606436113,0.25128693729639034,0.5307229161262512,0.34195250794291476,0.02593037080951033,0.23572896830737575,0.5971171855926514,0.32724037691950775,0.0010000000474974513
[32],prelu,32,0.02819275869987903,0.2501120582222937,0.5308101177215576,0.3419207267463205,0.026433467632159573,0.24539224617183192,0.5881255865097046,0.3308719232678411,0.0010000000474974513
[32],prelu,32,0.02836949955672024,0.2518314626067875,0.526806116104126,0.3433765746653078,0.025766226695850474,0.23609747961163505,0.5978089570999146,0.32695931196212746,0.0010000000474974513
[32],prelu,32,0.02781113204546271,0.25060855932533727,0.5354374647140503,0.34023049250245074,0.02592600169591604,0.23771479651331887,0.5945650339126587,0.3282752200961111,0.0010000000474974513
[32],prelu,32,0.02797573469579218,0.251490695774555,0.5315755009651184,0.34164174422621707,0.02591398363001643,0.2372226525098084,0.5939896106719971,0.32850810065865493,0.0010000000474974513
[32],prelu,32,0.02851419490762053,0.2533282224088906,0.5217679738998413,0.3451997324824331,0.026265106583014113,0.24327690638601765,0.5877547264099121,0.33102086558938004,0.0010000000474974513
[32],prelu,32,0.028141724970191698,0.25169209949672205,0.527694582939148,0.3430540531873701,0.02602775678969918,0.23620954677462563,0.590984046459198,0.32972177714109396,0.0010000000474974513
[32],prelu,32,0.02769622155465184,0.24953365325927718,0.5347594022750854,0.3404786869883535,0.026125685404986127,0.23895224481821045,0.5890095233917236,0.3305166594684122,0.0010000000474974513
[32],prelu,32,0.027910636505112035,0.2514799792319535,0.5301966667175293,0.34214418828487375,0.025939675699919444,0.23924391418695434,0.5914918184280396,0.3295170575380323,0.0010000000474974513
[32],prelu,32,0.028250590385869127,0.25269884578883633,0.524215579032898,0.3443152092397211,0.02577427811920641,0.23788827955722794,0.593766450881958,0.32859835028648354,0.0010000000474974513
[32],prelu,32,0.028076558699831347,0.25239219889044745,0.5266757011413574,0.3434238940477369,0.02592840250581501,0.23914539888501152,0.5908488035202026,0.3297762729227541,0.0010000000474974513
[32],prelu,32,0.02764277900569139,0.2509890846908091,0.5334654450416565,0.34095184877514817,0.025703695509582743,0.23673020415008053,0.5937880873680115,0.3285896040499208,0.0010000000474974513
[32],prelu,32,0.02768162246793507,0.2507964592427014,0.5324711799621582,0.341314961761236,0.025601205555722102,0.23846705295145496,0.5953036546707153,0.32797608599066713,0.0010000000474974513
[32],prelu,32,0.02790152584202586,0.25107435248792154,0.5284993648529053,0.3427617110311983,0.02608783910982309,0.24024710431694968,0.5873507261276245,0.33118303939700106,0.0010000000474974513
[32],prelu,32,0.027708776248618942,0.25023109354078754,0.5315929055213928,0.3416354008018968,0.02590853525325654,0.24080510139465316,0.5898897647857666,0.33016254901885966,0.0010000000474974513
[32],prelu,32,0.027612411463633163,0.2516900330781935,0.5329861640930176,0.34112690165638904,0.025791566353291256,0.2410318307578562,0.5915250778198242,0.32950363382697084,0.0010000000474974513
[32],prelu,32,0.027173433685675246,0.24970985949039443,0.5404132604598999,0.33840352222323394,0.02591763189993797,0.23966642469167693,0.589580237865448,0.33028711080551126,0.0010000000474974513
[32],prelu,32,0.027178243314847333,0.25104329213500004,0.5401182174682617,0.3385121293365953,0.026110866060480457,0.2430166177451609,0.5862725973129272,0.33161535337567305,0.0010000000474974513
[32],prelu,32,0.027727255877107365,0.25168969668447955,0.5306112766265869,0.34199319556355456,0.025627468293532712,0.24031346999108774,0.5938289165496826,0.32857310473918894,0.0010000000474974513
[32],prelu,32,0.027639667363837342,0.25083503238856775,0.5317342281341553,0.3415838524699209,0.025410123914480193,0.23703513704240306,0.5969421863555908,0.3273114360868929,0.0010000000474974513
[32],prelu,32,0.0271990997251123,0.2501892045140265,0.5392922163009644,0.3388159729540346,0.02578688887879251,0.2378104925155638,0.5911126136779785,0.32966994047164894,0.0010000000474974513
[32],prelu,32,0.026556069124490007,0.2480164855718611,0.5503432750701904,0.3347277000546453,0.025892814854159934,0.23938805088400825,0.5892554521560669,0.33041775971651055,0.0010000000474974513
[32],prelu,32,0.027649128437042217,0.25039285086095314,0.531193733215332,0.3417809151113031,0.026432238193228822,0.244761588051915,0.5803323984146118,0.3339875057339666,0.0010000000474974513
[32],prelu,32,0.0279483206104487,0.2514005262404679,0.5259109735488892,0.3437012106180189,0.025419464847072942,0.23842123933136447,0.5963709354400635,0.3275433234870432,0.0010000000474974513
[32],prelu,32,0.027114148298278434,0.24954622797667964,0.5403188467025757,0.3384382829070089,0.026218504039570673,0.24551941901445373,0.583527147769928,0.332713823020458,0.0010000000474974513
