layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,75,0.04422367963008579,0.25948079936206325,0.5070039868354798,0.3524651254713533,0.041990331728011344,0.2468163160979746,0.5313647389411926,0.3397284328937528,0.0010000000474974513
[16],relu,32,76,0.04512255887500939,0.26393181040883046,0.48189789056777954,0.3613071028888223,0.04113429302349684,0.24605099797248825,0.5364598751068115,0.33784614026546456,0.0010000000474974513
[16],relu,32,77,0.04407062769867477,0.2612966590374707,0.4897408127784729,0.35845811083912826,0.04024153974838553,0.2455345599353312,0.5407306909561157,0.3359382496774194,0.0010000000474974513
[16],relu,32,78,0.04325702105648813,0.26058052487671357,0.49510061740875244,0.35681253045797323,0.03992755586281416,0.24500321164727196,0.5381775021553039,0.33714726790785765,0.0010000000474974513
[16],relu,32,79,0.04254074873402712,0.25962838008999806,0.497925853729248,0.3557285353541372,0.03910381335765121,0.244699691608548,0.5417516827583313,0.33550164267420746,0.0010000000474974513
[16],relu,32,80,0.042117176186293334,0.2595384476333855,0.49618829488754274,0.35638012677431086,0.03852345691062507,0.2455915674567221,0.5427193522453309,0.33514193207025506,0.0010000000474974513
[16],relu,32,81,0.041500699063763,0.2603103238344191,0.4982097625732422,0.3556427389383313,0.03822167971171436,0.24528615400195103,0.5399784326553345,0.3362260489165781,0.0010000000474974513
[16],relu,32,82,0.040630205841734976,0.2585192964226006,0.504362165927887,0.3533444458246229,0.037601902727037645,0.24610364198684676,0.5411650657653808,0.335595980286598,0.0010000000474974513
[16],relu,32,83,0.040693196766078445,0.2600980754196642,0.495188307762146,0.3565438319742677,0.03693166067823765,0.24479124836623653,0.545115864276886,0.33417859017848944,0.0010000000474974513
[16],relu,32,84,0.039526675874367326,0.2582065752148627,0.5075962662696838,0.3523225329816339,0.036933478005230405,0.245263721346855,0.5389569878578186,0.3368231701850889,0.0010000000474974513
[16],relu,32,85,0.03981093777343628,0.2593269360810517,0.49579604864120486,0.35657205060124375,0.03615102102048693,0.24399096451699717,0.5427570223808289,0.33488560006022433,0.0010000000474974513
[16],relu,32,86,0.03883763462305066,0.2577608919888733,0.5045480132102966,0.3534251610934732,0.03589963439851997,0.24424620084464532,0.5412771940231323,0.3357909797132013,0.0010000000474974513
[16],relu,32,87,0.03764153591357169,0.2560830979049204,0.5174350738525391,0.3486852967739103,0.03528164150193332,0.24417236723005759,0.5448542594909668,0.33445513784885383,0.0010000000474974513
[16],relu,32,88,0.03760466836392877,0.2567864394932984,0.5116174697875977,0.35087136894464466,0.0349514033924788,0.2440681876987217,0.5431519031524659,0.3349987564980982,0.0010000000474974513
[16],relu,32,89,0.03699894382618365,0.25587973669171316,0.5151172280311584,0.34956335484981516,0.035001461580395674,0.2450753761082886,0.5370676040649414,0.33751753807067847,0.0010000000474974513
[16],relu,32,90,0.036358776176348306,0.2553690750151871,0.5199468255043029,0.3478790988028047,0.033890775237232426,0.24353720143437368,0.548133659362793,0.3329743647575376,0.0010000000474974513
[16],relu,32,91,0.03675267399288712,0.25652244091033916,0.5070951819419861,0.3525106635689733,0.03408489483408628,0.24431044884026037,0.5400333404541016,0.33636755853891354,0.0010000000474974513
[16],relu,32,92,0.03586597700603304,0.25555599458515627,0.5160463452339172,0.3492723390460012,0.03326989335939286,0.24292277351021752,0.5462512731552124,0.333616095036268,0.0010000000474974513
[16],relu,32,93,0.03521710717119274,0.25436647437512855,0.5211644530296325,0.347366204112768,0.03332910586148498,0.24371082864701732,0.540579891204834,0.33601930454373335,0.0010000000474974513
[16],relu,32,94,0.03546121126972136,0.2553481801599263,0.5117318630218506,0.3508562600612638,0.03267921603284774,0.2430986337363718,0.5462348461151123,0.33383721783757186,0.0010000000474974513
[16],relu,32,95,0.03496765961870549,0.25537597589194755,0.5148423075675964,0.34967268601059887,0.03231379234232006,0.24186494663357722,0.5466918826103211,0.3335738632082937,0.0010000000474974513
[16],relu,32,96,0.034204346640035486,0.25433316178619847,0.5228112578392029,0.3468929974734781,0.03186213612556456,0.2427693683654068,0.5492310523986816,0.3325618691742418,0.0010000000474974513
[16],relu,32,97,0.0345157843455672,0.2555334369838236,0.5122855305671692,0.3506300817430017,0.03168791141360996,0.24329440526664242,0.5471823453903198,0.33334585875272726,0.0010000000474974513
[16],relu,32,98,0.03415384753607211,0.25557818695902806,0.5140917778015137,0.3500642098486421,0.0314908804092556,0.24257335975766167,0.5464468955993652,0.33369451642036413,0.0010000000474974513
[16],relu,32,99,0.034052156517282106,0.2561598693579434,0.5107585310935974,0.3511323592066763,0.03170862605795262,0.2433855935931204,0.538953673839569,0.33672268778085684,0.0010000000474974513
[16],relu,32,100,0.03350006314925848,0.2549400352686642,0.5161037802696228,0.3492943616211412,0.030843964861705875,0.24263265796005712,0.5485394597053528,0.33284985423088054,0.0010000000474974513
[16],relu,32,101,0.033192361816763855,0.2550545020401476,0.5167360186576844,0.34891739562153795,0.030354106333106735,0.2416587212681769,0.5511528491973877,0.33147335678338985,0.0010000000474974513
[16],relu,32,102,0.03290812554769216,0.25421105407178385,0.5175505399703979,0.3486712194979188,0.0305092855542898,0.24299211546778662,0.5461829781532288,0.33380409747362116,0.0010000000474974513
[16],relu,32,103,0.03255307840183375,0.2534255875647066,0.5199648261070251,0.347864380776882,0.030710243554785834,0.24409129954874498,0.5400422573089599,0.33632464751601193,0.0010000000474974513
[16],relu,32,104,0.032456328365951755,0.2537038908898829,0.5176775932312012,0.34861357122659664,0.029840600127354244,0.2428463448584078,0.5489855170249939,0.3324383838474748,0.0010000000474974513
[16],relu,32,105,0.032081563342362625,0.25474306233227234,0.5205971598625183,0.3475973930954931,0.02973658398725091,0.24238281354308108,0.5468763947486878,0.33311265140771845,0.0010000000474974513
[16],relu,32,106,0.03152379413135348,0.25306980155408365,0.5264961838722229,0.3454157356917856,0.02925711201503871,0.24217775434255584,0.5511356711387634,0.33136747285723667,0.0010000000474974513
[16],relu,32,107,0.03176874321885405,0.25501181848347165,0.5193126797676086,0.3480913472175596,0.02998337442986665,0.2433507848531006,0.5385218501091004,0.3368980930745599,0.0010000000474974513
[16],relu,32,108,0.03143658766523001,0.25379185624420625,0.5217062830924988,0.34720005765557266,0.029721296494826653,0.24342705652117713,0.5407544732093811,0.33620953679084753,0.0010000000474974513
[16],relu,32,109,0.03152097443118689,0.2543910567462443,0.5173085451126098,0.34881118491291974,0.029077115748077607,0.24324084177613242,0.5466234922409058,0.3334826076030729,0.0010000000474974513
[16],relu,32,110,0.030887524643912888,0.25277629964053616,0.525177276134491,0.34590822890400863,0.02906566394492982,0.24373691037297235,0.5440972685813904,0.3344756610691545,0.0010000000474974513
[16],relu,32,111,0.030965139884501676,0.25444948673248274,0.5210284233093262,0.3474195913970468,0.028898723758757093,0.24302892655134184,0.5440570116043091,0.3344328846037386,0.0010000000474974513
[16],relu,32,112,0.030761101078242044,0.2532112983614205,0.5222303748130799,0.34701589331030824,0.02908442630432544,0.24472997345030292,0.5392352938652039,0.33643122345209103,0.0010000000474974513
[16],relu,32,113,0.030560359731316544,0.2535534428060053,0.5232092380523682,0.3466811142861841,0.028778921542689184,0.24364762187004074,0.5420339584350586,0.33542534217238407,0.0010000000474974513
[16],relu,32,114,0.030930507350712993,0.2545916082710026,0.5143139600753784,0.34981968045234657,0.028526339922100286,0.24417744837701302,0.5434742093086242,0.33471005380153634,0.0010000000474974513
[16],relu,32,115,0.030055706286802868,0.2527677488327025,0.5275050520896911,0.3451400978863237,0.02810132248327134,0.24161523677408678,0.5473537564277648,0.33290765628218627,0.0010000000474974513
[16],relu,32,116,0.029875738052651268,0.25225726656615716,0.5282003164291382,0.3448796010017393,0.02842681864276526,0.2427070009708403,0.5424691319465638,0.33542527809739087,0.0010000000474974513
[16],relu,32,117,0.030078923059627394,0.2536518555879591,0.5227431058883667,0.3468644456565378,0.027782802488654834,0.24284605331718906,0.5490182757377624,0.33236679926514606,0.0010000000474974513
[16],relu,32,118,0.029766654781997182,0.2524750638753174,0.5258949041366577,0.34563180938363053,0.027927025286480767,0.24344709917902932,0.5457032442092895,0.33386355906724907,0.0010000000474974513
[16],relu,32,119,0.030026059988886095,0.25350734725594504,0.5196640253067016,0.3479061833024023,0.028416472533717728,0.24480480663478357,0.5372447729110718,0.3374463507533071,0.0010000000474974513
[16],relu,32,120,0.029732932113111,0.2533209595084189,0.5232669472694397,0.3466979019343851,0.027491698982194047,0.244070247709751,0.5481585025787353,0.3325907029211519,0.0010000000474974513
[16],relu,32,121,0.029531367802992443,0.25263135559856875,0.5245033860206604,0.3460755287110803,0.028083695052191597,0.24398588657379133,0.5394024729728699,0.3365766480565069,0.0010000000474974513
[16],relu,32,122,0.029512973474338632,0.2529109308123587,0.523647403717041,0.3464671678841112,0.027581098815426214,0.24267460785806164,0.5446612596511841,0.3341380243003366,0.0010000000474974513
[16],relu,32,123,0.029426937978714686,0.252911366522312,0.5236004590988159,0.3464955402910707,0.027470212234184128,0.243989641368389,0.5450679183006286,0.3339541675150392,0.0010000000474974513
[16],relu,32,124,0.02931722677312789,0.2536520446091889,0.5245714545249939,0.3461748000979421,0.027290712147951108,0.2428979989141224,0.5468681931495667,0.3332761643826959,0.0010000000474974513
[16],relu,32,125,0.02927563689649103,0.2527836714684962,0.5240508437156677,0.3463970506191251,0.027215023161843398,0.24202522061765178,0.5469699382781983,0.33320609837770443,0.0010000000474974513
[16],relu,32,126,0.029016154799610356,0.25179234802722916,0.5271870374679566,0.3452128486335275,0.027013955432921632,0.24259126551449284,0.5495358467102051,0.3323173910379408,0.0010000000474974513
[16],relu,32,127,0.02921589497476814,0.2533681827783583,0.5228011012077332,0.34684714540839173,0.02738106830045579,0.243984601870179,0.5418486595153809,0.3351534976065157,0.0010000000474974513
[16],relu,32,128,0.029085625307634456,0.2535619103163479,0.523589289188385,0.34645765274763085,0.027125532021746022,0.24330425038933737,0.5450139164924621,0.33390493869781473,0.0010000000474974513
[16],relu,32,129,0.02907895269803701,0.25302473440766315,0.5230108380317688,0.34674410641193365,0.02748020272701977,0.2433713208883999,0.5375399708747863,0.3364944206178186,0.0010000000474974513
[16],relu,32,130,0.028826661817729454,0.2520639715343712,0.5262586236000061,0.34551802501082396,0.027412799037992937,0.2440934780985115,0.5405671715736389,0.33611734569072704,0.0010000000474974513
[16],relu,32,131,0.029311283016577344,0.25448323182761656,0.5172767400741577,0.3488045659661291,0.027590780546888693,0.24592110835015757,0.5360966563224793,0.3376180204749105,0.0010000000474974513
[16],relu,32,132,0.029156782189384084,0.2539547989517449,0.5192395329475403,0.3480792562663553,0.02688336579129098,0.24387095525860772,0.5461106657981872,0.3335419282317159,0.0010000000474974513
[16],relu,32,133,0.028804007302969677,0.2527972938120363,0.5246724486351013,0.3461388155817983,0.026958110872656094,0.24290095917880522,0.5453019976615906,0.33409904748201347,0.0010000000474974513
[16],relu,32,134,0.028615555139258488,0.25250185362994654,0.5271454334259034,0.3452078828215597,0.026700864993035776,0.24380097575485687,0.5471985340118408,0.33285872220993024,0.0010000000474974513
[16],relu,32,135,0.028873162241652588,0.2534148005396126,0.5225300669670105,0.3469560536742208,0.02679713726975022,0.2427641558647154,0.5453544735908509,0.3337029358744619,0.0010000000474974513
[16],relu,32,136,0.0284178048931062,0.2524490430206059,0.5291726469993592,0.3444144998490808,0.02680163453333078,0.2449611880630253,0.544968044757843,0.3339031894505022,0.0010000000474974513
[16],relu,32,137,0.028718797974288446,0.2532806563377379,0.523609972000122,0.3464556600153444,0.027092359596863368,0.2435141376405953,0.540207052230835,0.3358498902618883,0.0010000000474974513
[16],relu,32,138,0.028290291251614676,0.2522169249504803,0.5306838870048523,0.34394229277968386,0.026934168450534323,0.24429207533597933,0.5428656578063965,0.33493322059512115,0.0010000000474974513
[16],relu,32,139,0.02884151239879427,0.25307754181325415,0.5206069469451904,0.34755066961050013,0.02672432364895938,0.24494300037622435,0.5447065711021424,0.3339500987529752,0.0010000000474974513
[16],relu,32,140,0.02854696646332739,0.25219154804944977,0.525087571144104,0.3458918000757692,0.026735358564183097,0.24423709899187074,0.5429396748542785,0.3342422230541704,0.0010000000474974513
[16],relu,32,141,0.02875050388276575,0.2531777166575192,0.5215185761451722,0.3472942607104776,0.02679494190029798,0.24476759828627093,0.5439039945602417,0.33457714304327946,0.0009000000427477062
[16],relu,32,142,0.028621126860380153,0.2537172793596981,0.5233626127243042,0.34660530716180776,0.027107699550688247,0.2440476772934197,0.5382499814033508,0.3366579207777975,0.0009000000427477062
[16],relu,32,143,0.02840828895568846,0.25191826499998554,0.5265459179878235,0.3454014661908148,0.026743041556328517,0.2434443984180687,0.5433616399765014,0.3345643600821493,0.0009000000427477062
[16],relu,32,144,0.028809138908982256,0.2544007929414509,0.5194687128067017,0.34800788953900313,0.02681721917353569,0.24442010357975943,0.5418953657150268,0.3351541896164415,0.0009000000427477062
[16],relu,32,145,0.028492109458893522,0.2530826453864573,0.5243027687072754,0.34611335858702635,0.02634503292851148,0.24276473253965358,0.548331105709076,0.33226984098553636,0.0009000000427477062
[16],relu,32,146,0.02844529386609791,0.25258467055857164,0.5251643061637878,0.34591293841600396,0.026876390827819684,0.2441976992785929,0.5405444860458374,0.33567720815539337,0.000800000037997961
[16],relu,32,147,0.02852091156877575,0.2534192889928816,0.5236522912979126,0.3464787846803663,0.02658016212284563,0.2436265572160481,0.5443010210990906,0.3339567561447618,0.000800000037997961
[16],relu,32,148,0.028369291312992557,0.2524499368667601,0.5261008858680725,0.3456114847958086,0.026646866993978603,0.2437733786553143,0.5436987519264221,0.3344140978157518,0.000800000037997961
[16],relu,32,149,0.02817133082076905,0.2525433229655026,0.5291961908340455,0.3444613194465635,0.026906526498496515,0.24519904084503635,0.5401259183883667,0.3359984225034712,0.000800000037997961
[16],relu,32,150,0.028313903687521798,0.25224633216857895,0.5266913652420044,0.34541858702898,0.026564006814733133,0.24394548408687097,0.544558072090149,0.33404137358069397,0.000800000037997961
