layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,28,0.0004398366266234049,0.0017037144457577797,0.0029576206218941423,0.011592808929398455,0.0021959040060021712,0.006472666524374794,0.014046448348486121,0.02758750110113556,0.0309977209568023,0.26889709353446944,0.38124785900115943,0.47880083322525024,0.02917629987001414,0.26253112077713,0.3696971225738523,0.5081761598587036
[16],prelu,32,29,0.00012522636492394806,0.0013231313169017218,0.0012903077661639817,0.012121488492077807,0.0026329906792499375,0.0052783359454791085,0.01651195623180919,0.02635661135580351,0.03096990287303918,0.2693719124794004,0.38166265726089454,0.47763819694519044,0.02955686151981346,0.26658427119255046,0.37257130622863743,0.5007576704025268
[16],prelu,32,30,0.0004944659078643992,0.0017385101939466844,0.0033462856052374635,0.007950265920851404,0.0023512837961558943,0.007062725286972207,0.014800636158354051,0.03268854853757882,0.030885309129953343,0.2692354631423949,0.3815581583976743,0.47801411151885986,0.02934824109077448,0.2667508292198179,0.37165351867675755,0.5027659654617309
[16],prelu,32,31,0.00030183364953626055,0.0016198108609978125,0.0022143944839212956,0.009644183429619793,0.00196859529481825,0.0073273067047842115,0.012451869891584042,0.034766256161267196,0.03073550239205356,0.269170957803726,0.3808703541755674,0.4798532485961914,0.029197056591510718,0.26593450427055343,0.3709039878845212,0.5044994235038758
[16],prelu,32,32,0.00021854850565073333,0.002028767580500716,0.0015814617298166437,0.01057917384684201,0.002304398552208308,0.007231475864337868,0.014368845174950006,0.027615078564681178,0.0305313424766063,0.26888687968254066,0.37975874662399267,0.48286291360855105,0.02942049175500862,0.2660541844367979,0.37247530460357636,0.5007938027381897
[16],prelu,32,33,0.0004339406869389087,0.0022474182951884598,0.002797086800793347,0.011562843088660834,0.0019655611509536678,0.008873411146643067,0.012407456726484037,0.0354245430250378,0.030572541207075078,0.26877530694007856,0.38019566059112525,0.4816709876060486,0.0294760546088218,0.26970181345939614,0.3730132412910459,0.4988256096839905
[16],prelu,32,34,0.0002631575094951187,0.0015253018612638143,0.0018120068295644548,0.008235314266623411,0.0029053031127972175,0.00835899719855271,0.018044590239182395,0.035438144014876494,0.03045147970318788,0.2686417329311369,0.379526832103729,0.483530592918396,0.029825417250394743,0.26871577978134137,0.3752464985847471,0.49327023029327394
[16],prelu,32,35,0.00033373178251493364,0.0017430348617572021,0.0021855496319281,0.005220239930134132,0.0029998354638017884,0.012118844139896126,0.01878710719048927,0.0418810339707381,0.030508033186197204,0.2690479016304014,0.38003683090209933,0.48217761516571045,0.029734012037515578,0.26718936324119547,0.3747657036781309,0.4942514538764954
[16],prelu,32,36,0.00035576010417912187,0.002130458724934141,0.0022489585331102683,0.009743994084992295,0.002485894055747427,0.008606544418874163,0.01566052206472227,0.03430111863905923,0.030439791977405477,0.26820754051208484,0.37968943834304786,0.4830721378326416,0.0292869468033313,0.26495471835136397,0.3720876288413999,0.5015968441963196
[16],prelu,32,37,0.00036892142079642117,0.0017461998250989726,0.002465710421689944,0.010518770469069577,0.0031225602131523117,0.008318628502645291,0.019462046704645974,0.03382105589114725,0.03064063578844064,0.26948127508163433,0.381044919490814,0.47936596870422366,0.02935287415981284,0.26579039812087996,0.3724425530433652,0.501024043560028
