layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,105,0.2701339263624158,0.26390882087275813,0.4768085479736328,0.36845935218398457,0.24311142149493828,0.25097713100400537,0.5293898582458496,0.34794975944749845,0.0010000000474974513
[16],relu,32,106,0.27028401655386824,0.2636708372582407,0.476384437084198,0.36859260890582696,0.24376108690474493,0.25099851982870225,0.5279690265655518,0.3484560698764437,0.0009000000427477062
[16],relu,32,107,0.2660420956696298,0.26281994483663207,0.4845289945602417,0.36567191017373285,0.24386874267152217,0.2509732834786648,0.5278977036476136,0.34851596057743695,0.0009000000427477062
[16],relu,32,108,0.2666777936524671,0.26394542761574546,0.4831501245498657,0.36614154944801225,0.24341269391100145,0.25077079570707805,0.5287403225898742,0.3482196244488921,0.000800000037997961
[16],relu,32,109,0.26667795009268314,0.26262280489687323,0.4832062363624573,0.3661781546673353,0.24292727847448675,0.2508226284606087,0.5296060681343079,0.34791268123558294,0.000800000037997961
[16],relu,32,110,0.26969813909100615,0.2640514690647862,0.47718995809555054,0.36827817642117944,0.2431184620642152,0.2508083069396248,0.5291243553161621,0.34807704351399166,0.000800000037997961
[16],relu,32,111,0.272336442843953,0.2650419880757518,0.4718386769294739,0.3701058153207202,0.24323494517292396,0.2508210582837157,0.5288794040679932,0.3481853573421631,0.000800000037997961
[16],relu,32,112,0.2703759205581674,0.2640665284875967,0.4756325840950012,0.36881158308678985,0.24307837073826216,0.25066781783210984,0.5292514204978943,0.34807426580686757,0.000800000037997961
[16],relu,32,113,0.2697843682874105,0.26371838245141654,0.47689021825790406,0.3683828228993138,0.24261207957994263,0.25066680469116853,0.5299746632575989,0.34777497782013167,0.000800000037997961
[16],relu,32,114,0.2666836865696783,0.26328154605605436,0.48269755840301515,0.36630569883639985,0.24249249751082774,0.25075936249664177,0.5300580501556397,0.34772171796492696,0.000800000037997961
[16],relu,32,115,0.26895702906447083,0.2635941697206091,0.4783553838729858,0.3679080554373946,0.24266641203183387,0.25076839716143107,0.5295524001121521,0.3478872319131881,0.000800000037997961
[16],relu,32,116,0.2672213609872919,0.2635837992932573,0.4816276073455811,0.3667000950847171,0.24188724782672316,0.25075296254420987,0.5310434699058533,0.3473410780637186,0.000800000037997961
[16],relu,32,117,0.26907053235792144,0.2648434593775044,0.4778934121131897,0.36803450300739765,0.242266242992073,0.2507396992075318,0.530310332775116,0.34763144886536185,0.000800000037997961
[16],relu,32,118,0.2643695757880208,0.26194606762182054,0.48718411922454835,0.3647457218943031,0.24246151323552487,0.25088669757862253,0.5298845410346985,0.3477900503045651,0.000800000037997961
[16],relu,32,119,0.2686110337864475,0.2634550980569688,0.4787150859832764,0.3677263181919486,0.24185522850742366,0.2507863947069767,0.5309892535209656,0.34737414136396916,0.000800000037997961
[16],relu,32,120,0.2702986896653876,0.26415816259115876,0.4752984166145325,0.36891618485825706,0.24174661367223022,0.2504300722692611,0.5312000751495362,0.3473159264381852,0.000800000037997961
[16],relu,32,121,0.2692938515061093,0.2640739030925755,0.47703554630279543,0.36821902730976597,0.24204347004502122,0.2503817979124559,0.5306395411491394,0.3475428514302354,0.000800000037997961
[16],relu,32,122,0.2659247132516066,0.2627973611938209,0.48387306928634644,0.3659205180081012,0.24210830492939542,0.25035427421949696,0.5304547190666199,0.3476022140761147,0.000800000037997961
[16],relu,32,123,0.2687799779932841,0.26314848817197045,0.47816938161849976,0.36795369807852,0.242096705007896,0.25049101317544076,0.5302312493324279,0.34765367905833855,0.000800000037997961
[16],relu,32,124,0.2673359305361208,0.26299933860048175,0.48093801736831665,0.36694901092281007,0.24198087177064043,0.25074722163411084,0.5303873419761658,0.3475944129556626,0.000800000037997961
[16],relu,32,125,0.26575389822234097,0.2623837730771862,0.48402044773101804,0.36589367899991887,0.24214411798679744,0.250693797233133,0.5300679564476013,0.3477221664788801,0.000800000037997961
[16],relu,32,126,0.2652192824003235,0.26168515568963624,0.4849984645843506,0.3655269003984765,0.2417679809761646,0.2504210556400143,0.5308854579925537,0.34744994596050655,0.000800000037997961
[16],relu,32,127,0.2660225507220764,0.26202900106455995,0.48330209255218504,0.3661297396742166,0.24207590137940374,0.2504769653084851,0.5301468253135682,0.34771158634227356,0.000800000037997961
[16],relu,32,128,0.26817499512267917,0.2637786991315967,0.479099702835083,0.3676141340282832,0.2421920932674964,0.2505207110334145,0.5297832131385803,0.34782694002525255,0.000800000037997961
[16],relu,32,129,0.2662253847685331,0.26227518140090345,0.48292428255081177,0.3662839728003767,0.24219488085480614,0.25051910124704435,0.5298166155815125,0.3478291440831566,0.000800000037997961
[16],relu,32,130,0.26457198151172845,0.26232821254635763,0.4859642505645752,0.36516397298197917,0.24192375393337695,0.25054642348833367,0.5302434206008911,0.34765895072368386,0.000800000037997961
[16],relu,32,131,0.2654221968012963,0.2623825215671188,0.4842338442802429,0.3657803185203252,0.24215973467582522,0.25057133535535714,0.5295710802078247,0.3478818757407728,0.000800000037997961
[16],relu,32,132,0.26727526785687167,0.26338144411902287,0.4806321382522583,0.36706828517778095,0.24204522295086503,0.25071542844352235,0.529807984828949,0.34779858914271494,0.000800000037997961
[16],relu,32,133,0.26812755574836056,0.26361019781426337,0.4789335608482361,0.3676708534883972,0.2418106827288181,0.2506954212644953,0.5302055478096008,0.3476446590038794,0.000800000037997961
[16],relu,32,134,0.2664727486715421,0.26366494679168967,0.48210757970809937,0.36656768543334206,0.24208274144085334,0.2506619453444531,0.5297170281410217,0.3478594554324622,0.000800000037997961
[16],relu,32,135,0.2677758444035513,0.26416845648315296,0.47946288585662844,0.36746738210996127,0.24223077172100602,0.25079963677675454,0.5293306112289429,0.3479743934266356,0.000800000037997961
[16],relu,32,136,0.267228762248733,0.26319880958053443,0.48041501045227053,0.3671268764341208,0.24196249201026018,0.2509002429565675,0.5297140836715698,0.34783331607255097,0.000800000037997961
[16],relu,32,137,0.2654461554752646,0.2619533320673486,0.4840189218521118,0.365900473557988,0.2414075444477443,0.2505916012494201,0.5309355854988098,0.3474158147218796,0.000800000037997961
[16],relu,32,138,0.264798575654596,0.2624234306268415,0.48508968353271487,0.3654591736579906,0.2416054532994803,0.25050042874159456,0.5304136276245117,0.34758543175888607,0.000800000037997961
[16],relu,32,139,0.26524692992317256,0.2627334815161807,0.48429198265075685,0.36579669373224744,0.24166791750600689,0.25043786137852175,0.530190908908844,0.347656492210015,0.000800000037997961
[16],relu,32,140,0.26746678448929406,0.2635264820609424,0.4798763394355774,0.3673348258730772,0.24150958043977386,0.25051540586073096,0.5304725646972657,0.34754756226311423,0.000800000037997961
[16],relu,32,141,0.26770508499761786,0.2632193270360257,0.4794334053993225,0.3675112766765666,0.2418539378052174,0.250507023192719,0.5298899173736572,0.3477936343634996,0.000800000037997961
[16],relu,32,142,0.26616532555010086,0.26271617521064483,0.48235507011413575,0.36646921121876186,0.24101910538197507,0.2507588913223738,0.5313398599624634,0.34722559639997114,0.000800000037997961
[16],relu,32,143,0.26406327168378907,0.2630443693003489,0.4864198565483093,0.36503097420694,0.24180756073694748,0.2506921149196327,0.5296953082084656,0.34782242490306586,0.000800000037997961
[16],relu,32,144,0.2665569535483953,0.26263196362003355,0.48146464824676516,0.3667592192504242,0.24157954915499175,0.25062653075904995,0.5302144289016724,0.34764385436519907,0.000800000037997961
[16],relu,32,145,0.26920518876274185,0.2634830940373562,0.47614911794662473,0.3685935588527607,0.24147776704199891,0.25051412127155787,0.5304164171218873,0.3475848710738264,0.000800000037997961
[16],relu,32,146,0.26945992964870075,0.2630543934683856,0.4758173584938049,0.36880286641468796,0.2413172460288732,0.25062408460375823,0.5305878758430481,0.3475025605635536,0.000800000037997961
[16],relu,32,147,0.2675813824241521,0.2631592920235824,0.4793634295463562,0.36754260676900274,0.2409588254129577,0.2505322499190582,0.5312556624412537,0.34726270691292116,0.000800000037997961
[16],relu,32,148,0.2662564337071505,0.26268889162748804,0.4818624496459961,0.3666207457563343,0.24177112826334252,0.25065226003009033,0.5297057867050171,0.34786022563865143,0.0007500000356230885
[16],relu,32,149,0.26712567257020836,0.26249379867896544,0.4800184369087219,0.36724667965277036,0.24163778773439276,0.25072422866550415,0.529866886138916,0.34776908209105295,0.0007500000356230885
[16],relu,32,150,0.2641725753271084,0.2617201751502483,0.48586668968200686,0.3651828683685145,0.24141384561133367,0.25091402467174884,0.5303451418876648,0.34761146505451623,0.0007000000332482159
