layers,activation,batch_size,epoch,loss,mae,r2_score,root_mean_squared_error,val_loss,val_mae,val_r2_score,val_root_mean_squared_error,learning_rate
[16],relu,32,74,0.260112955693127,0.2614047892318409,0.492166006565094,0.3575151227699451,0.22938104016795383,0.24588079563400153,0.5453839063644409,0.33415603907547187,0.0010000000474974513
[16],relu,32,75,0.2542246850153141,0.2595535797117777,0.5038833379745483,0.3534514481635904,0.22944004806797064,0.24580345741577317,0.5452176451683044,0.33422931114549953,0.0009000000427477062
[16],relu,32,76,0.26203698597874187,0.2629831651166611,0.4881493091583252,0.3589679653770218,0.22867966536464795,0.24546682797873212,0.5463172554969787,0.3337554949158304,0.0009000000427477062
[16],relu,32,77,0.2602868829294304,0.2612175886222721,0.4914936304092407,0.35776968353491706,0.22872831935615184,0.2456182724341681,0.5461537361145019,0.3338369181737284,0.0009000000427477062
[16],relu,32,78,0.2596535559311846,0.26174470109580794,0.4929511308670044,0.3574800828181813,0.22868670208180078,0.24531882446826261,0.5461424469947815,0.33384092682437827,0.0009000000427477062
[16],relu,32,79,0.2589404422146297,0.2608936937874863,0.49413988590240476,0.3570054296723512,0.22843283016057944,0.24529080217829016,0.5463577270507812,0.3337269806223091,0.0009000000427477062
[16],relu,32,80,0.2605500272596803,0.2608416284726574,0.4906671404838562,0.35813632124495454,0.22815936587202845,0.245349534644357,0.5465682625770569,0.3336002611580918,0.0009000000427477062
[16],relu,32,81,0.2606063735725813,0.2618258793335292,0.49048140048980715,0.35823636895631833,0.22854586617034625,0.24534639047757634,0.5458862900733947,0.33390205099464987,0.0009000000427477062
[16],relu,32,82,0.25631206112911814,0.26011288721453674,0.49879237413406374,0.3552015483612953,0.2286215646205621,0.24521630533322575,0.545716381072998,0.3339833815132136,0.0009000000427477062
[16],relu,32,83,0.2638380235012344,0.2628162580802195,0.48372491598129275,0.3605341187072472,0.2286426712662768,0.24543820646034287,0.5454521775245667,0.33405091894228695,0.0009000000427477062
[16],relu,32,84,0.25631907776061136,0.2601271204134535,0.4987636208534241,0.355364911416976,0.22852934303576045,0.2453261666926919,0.5456115126609802,0.3340032936721883,0.0009000000427477062
[16],relu,32,85,0.2606442422984201,0.2615723703227335,0.4900787830352783,0.35843442472485626,0.22826726883867648,0.24532778023664314,0.5460573315620423,0.3338516151693545,0.0009000000427477062
[16],relu,32,86,0.26001836027667347,0.2607778744762462,0.491070020198822,0.35802041062237033,0.2280421983057988,0.24525361237531765,0.5464318633079529,0.3337246630879981,0.0009000000427477062
[16],relu,32,87,0.2569439592093937,0.26049157375979626,0.49692978858947756,0.3558528369308123,0.2280673948505652,0.2453061195624314,0.546238112449646,0.33378588981422563,0.0009000000427477062
[16],relu,32,88,0.2587717094094114,0.2608063333207076,0.4934141397476196,0.35724743293696426,0.22773907630055792,0.2451493685006046,0.5466443181037903,0.33359789959790725,0.0009000000427477062
[16],relu,32,89,0.2548191824426679,0.25942770679062055,0.5010732769966125,0.3544509775014034,0.22818557859188449,0.24534510922751349,0.545813524723053,0.3339402894429805,0.0009000000427477062
[16],relu,32,90,0.2541305934725752,0.25930684578101343,0.5023751974105835,0.35402210999552575,0.22801074433293808,0.2454220085172099,0.5457470893859864,0.3338963914664735,0.0009000000427477062
[16],relu,32,91,0.2598732295144187,0.26087298724390134,0.49076727628707884,0.3580852319654666,0.22786019835004584,0.24519444785276256,0.5458665728569031,0.3338305436095804,0.0009000000427477062
[16],relu,32,92,0.2563137453336434,0.26050134465238634,0.49774990081787107,0.35561997489386865,0.22783720792872245,0.24511546363755862,0.5458790183067321,0.33383641715665585,0.0009000000427477062
[16],relu,32,93,0.25617054959982866,0.2597441265906079,0.49793214797973634,0.3555451734533603,0.22702099967465586,0.2449723396575254,0.5470640063285828,0.33333090796886267,0.0009000000427477062
[16],relu,32,94,0.2579941204653828,0.2598897426760008,0.49422262907028197,0.35688315719266706,0.22693605016940738,0.24507070515146925,0.5472047448158264,0.3332925995376471,0.0009000000427477062
[16],relu,32,95,0.25862771960431397,0.2612170288094563,0.492970335483551,0.35734682612659807,0.2270126870592178,0.24514209444660806,0.5471448302268982,0.3333566282577413,0.0009000000427477062
[16],relu,32,96,0.2540325883868242,0.25905532145778964,0.5021638870239258,0.3542102024576676,0.22630833813282045,0.2448242386994987,0.5481218457221985,0.33291685604770227,0.0009000000427477062
[16],relu,32,97,0.25725196909839587,0.25983839663977787,0.49539254903793334,0.3564487332920456,0.22671242970023667,0.24505356955965932,0.5472970843315125,0.33323766719608383,0.0009000000427477062
[16],relu,32,98,0.2593715220619339,0.26107086178877037,0.49135211706161497,0.35801657529557696,0.22764212392612365,0.24526898770721833,0.545914602279663,0.33386967874569706,0.0009000000427477062
[16],relu,32,99,0.26036584083526465,0.2614567661271094,0.48909270763397217,0.35872014263995,0.22740047562402985,0.24502672053187807,0.546249520778656,0.3337332855082258,0.0009000000427477062
[16],relu,32,100,0.2571880472494592,0.26009741689972077,0.49540857076644895,0.356548894812266,0.2276977431457227,0.24514664327223784,0.5457027316093445,0.33396072543133715,0.0008500000403728336
[16],relu,32,101,0.2557241571118497,0.25996587880362826,0.49807400703430177,0.3554827125460718,0.22774089823976543,0.2454139829520099,0.5454999566078186,0.33403395547137144,0.0008500000403728336
[16],relu,32,102,0.2549002958434327,0.259763873893316,0.4996394157409668,0.35491744561950495,0.22729052349699813,0.2454305599667606,0.5460033535957336,0.3337833346299295,0.0008500000403728336
[16],relu,32,103,0.2552923935589503,0.258882264476065,0.4990187168121338,0.355282396306587,0.22760711930698344,0.24541179826831758,0.5454272150993347,0.3340265032220792,0.0008500000403728336
[16],relu,32,104,0.25510243121793585,0.2590392421139843,0.4989620208740234,0.3550899668523043,0.22776498818423335,0.24532603211940626,0.5451900005340576,0.33414344273602864,0.0008500000403728336
[16],relu,32,105,0.2528130965711378,0.25888151267568293,0.5036570072174072,0.35356937924039894,0.22701420629294944,0.24518412305129383,0.5461321592330932,0.3336891940824681,0.0008500000403728336
[16],relu,32,106,0.2531068789783218,0.2595877328863448,0.5029397130012512,0.35378569741444965,0.22655437444486998,0.24495810476090013,0.5468068480491638,0.3334003282350658,0.0008500000403728336
[16],relu,32,107,0.2546539786347163,0.2593495848311017,0.49983495473861694,0.354911455256972,0.22699711176626175,0.2450268362060543,0.5460914373397827,0.3337237496965138,0.0008500000403728336
[16],relu,32,108,0.25312420963590665,0.25911380514589555,0.5028816103935242,0.3538746144186718,0.22789435456256918,0.24534478795322617,0.5447300910949707,0.33433094192624074,0.0008500000403728336
[16],relu,32,109,0.25790499837222747,0.2602936635669302,0.49321686029434203,0.3572788268977073,0.22720885030087867,0.24525920041656035,0.5455200672149658,0.3339351082916198,0.0008500000403728336
[16],relu,32,110,0.25496275979321203,0.25942913406560925,0.49894163608551023,0.3551910283960777,0.22720965057394854,0.24512605443028396,0.5455930948257446,0.3339340112797381,0.0008500000403728336
[16],relu,32,111,0.2543791618693693,0.25968074394360807,0.5001338958740235,0.3548511293825096,0.22753276264568445,0.2452974596240666,0.5447779059410095,0.3342125285082724,0.0008500000403728336
[16],relu,32,112,0.25415601308580404,0.2586087475502704,0.5005897998809814,0.35470718067310186,0.22674028270260366,0.24488684224655985,0.5458577394485473,0.33371570451846827,0.0007500000356230885
[16],relu,32,113,0.25356872344647025,0.2594620569998359,0.5017194747924805,0.35431557782258494,0.2274173910941998,0.24515446153605835,0.5447177171707154,0.33419608543650986,0.0007500000356230885
[16],relu,32,114,0.26018431688233823,0.260682562088712,0.4883613228797913,0.358987825431313,0.227121986300245,0.24512819847610282,0.545152223110199,0.33401465740474023,0.0007500000356230885
[16],relu,32,115,0.2526399449841969,0.25907155718906494,0.5034035921096802,0.3536860883840979,0.22696848673849956,0.24518092579438716,0.5453849673271179,0.3339265841468276,0.0007500000356230885
[16],relu,32,116,0.25250693958910186,0.2580258532458159,0.5036013007164002,0.3536207117633725,0.22754806538182248,0.24527638556776515,0.5445961236953736,0.33431185327769136,0.0007500000356230885
[16],relu,32,117,0.25416307479313105,0.25951709208165125,0.5002345442771912,0.3548218784564956,0.22698282467155284,0.24515299737812207,0.5453809976577759,0.3339672518026387,0.0007500000356230885
[16],relu,32,118,0.25251133268636583,0.25811031292616876,0.503409481048584,0.3536246031863468,0.2267402050270701,0.2449525112385169,0.545642364025116,0.33382941798851307,0.0007500000356230885
[16],relu,32,119,0.2552603044490115,0.2585427624978594,0.4978263735771179,0.35561143895719505,0.22746504966013287,0.24530072648409398,0.5443973183631897,0.33434162996251543,0.0007500000356230885
[16],relu,32,120,0.2535276412217099,0.2591378521983928,0.5014496445655823,0.35446016081171267,0.22575357290360215,0.24484123381821377,0.5469679594039917,0.3332135833088132,0.0007500000356230885
[16],relu,32,121,0.2540788458841171,0.25894507861344296,0.5000952482223511,0.3548163920357408,0.22669863204711865,0.2450609575245805,0.5456092834472657,0.33384485370244094,0.0007500000356230885
[16],relu,32,122,0.25254066501579503,0.2592351098834258,0.5030623316764832,0.353720545279845,0.22711087640690808,0.2452082600314207,0.544906497001648,0.33414444120523396,0.0007500000356230885
[16],relu,32,123,0.25639681943903303,0.2597108375903816,0.4955125331878662,0.3565320807899469,0.22771388747202576,0.2453044204944967,0.5439847111701965,0.33455281468596854,0.0007500000356230885
[16],relu,32,124,0.2525627845341165,0.2586628214233274,0.502967369556427,0.3537913337298672,0.22720763753252177,0.24516699662456104,0.5446306943893433,0.3342449189093537,0.0007500000356230885
[16],relu,32,125,0.25461174296391803,0.2591706393010672,0.4991019606590271,0.3553380480962551,0.22733282402993954,0.2451354795833173,0.5444156646728515,0.33433664347828246,0.0007250000344356522
[16],relu,32,126,0.2543224077200067,0.2587094565743788,0.4993840456008911,0.35509682139499377,0.2269671321268279,0.24516688636560297,0.5449719905853272,0.3341139886748122,0.0007250000344356522
[16],relu,32,127,0.25565253137440835,0.26018569148482074,0.4967983365058899,0.35606437036725735,0.2280229537439248,0.24550338820913015,0.5433874368667603,0.3348209607313588,0.0007250000344356522
[16],relu,32,128,0.2524942108572647,0.25867012542381385,0.5028292059898376,0.3538043340545088,0.226967168118915,0.24515641278127517,0.5448775291442871,0.33414553754058585,0.0007250000344356522
[16],relu,32,129,0.2547455678881353,0.2596228234079011,0.4983835220336914,0.35544187671183475,0.2268832480002545,0.2450862878197647,0.5451278209686279,0.3340824441205542,0.0007250000344356522
[16],relu,32,130,0.2522348784477809,0.2581254472467926,0.5034035921096802,0.35369631483509745,0.22744819056397758,0.24526108656932574,0.5442813992500305,0.33446356273182676,0.0007250000344356522
[16],relu,32,131,0.2555344256789992,0.25937944515086064,0.49666892290115355,0.3560144589360813,0.2281775973372298,0.24531649725309138,0.5432789325714111,0.3349346600485854,0.0007250000344356522
[16],relu,32,132,0.25520642471617716,0.2599188930506881,0.49744515419006347,0.3558304447463669,0.22777165463744797,0.2454986984089511,0.5437453985214233,0.33470444920909664,0.0007250000344356522
[16],relu,32,133,0.2536055524973904,0.25844171142746825,0.5004221081733704,0.35468033159892964,0.22851621565256255,0.24586274052632043,0.5426483869552612,0.3351998297685428,0.0007250000344356522
[16],relu,32,134,0.25294837834516254,0.2586965550956976,0.5018331170082092,0.3542688335237819,0.22716426536205128,0.24548109433202187,0.544566535949707,0.33434817471296174,0.0007250000344356522
[16],relu,32,135,0.25407313611216786,0.258884875900581,0.4996524453163147,0.35507478343506965,0.22641358696583452,0.24523378708462618,0.5455807447433472,0.33387855336351646,0.0007250000344356522
[16],relu,32,136,0.2505611183779626,0.2575764191929707,0.5064617276191712,0.3525919984758418,0.22822250382451928,0.24572810649631402,0.5428257942199707,0.3350772567226192,0.0007250000344356522
[16],relu,32,137,0.2507064864246601,0.2580259514381327,0.5060938000679016,0.35269504394836126,0.22686352989466982,0.24531678006796476,0.5447123765945434,0.3342264929326488,0.0007250000344356522
[16],relu,32,138,0.25046170954850927,0.2581478142812327,0.5066134810447693,0.3525649686866928,0.226834149894459,0.2454395876203311,0.5446568489074707,0.33423728779923756,0.0007250000344356522
[16],relu,32,139,0.25276473696327045,0.2583509640828485,0.5018673777580261,0.35418456452009417,0.2277499117100091,0.24531677953970873,0.5434311032295227,0.3348130160736471,0.0007250000344356522
[16],relu,32,140,0.25281462155348494,0.2581606404856094,0.501701557636261,0.3542229084335595,0.22704689956881818,0.24536098717008428,0.5443096399307251,0.33439676698387977,0.0007250000344356522
[16],relu,32,141,0.2550464374046062,0.2599206940624428,0.49728997945785525,0.35583803776220163,0.22671735621613118,0.2452767073144786,0.5447208285331726,0.33419605365495364,0.0007250000344356522
[16],relu,32,142,0.25427236085258287,0.25971898124523646,0.49885532855987547,0.35531826805265554,0.22668488137356788,0.24493232236248627,0.5449427008628845,0.33415438786861007,0.0007250000344356522
[16],relu,32,143,0.25037106699593814,0.25756617940321125,0.5065704107284545,0.35256799860642124,0.22563383105519205,0.24476568590168987,0.5464539289474487,0.3334741408375973,0.0007250000344356522
[16],relu,32,144,0.2547401858580936,0.25947964604726426,0.4978227972984314,0.3556778800849667,0.226321734767499,0.24479151683498604,0.5454373836517334,0.33393315996840667,0.0007250000344356522
[16],relu,32,145,0.2542758255482887,0.2588380676195826,0.4986754894256592,0.3553424199669826,0.2255868711872191,0.24491807805694804,0.5463236331939697,0.33349520008977185,0.0007250000344356522
[16],relu,32,146,0.2531474009836295,0.2584072963414509,0.5010745406150818,0.3545995965841322,0.2252137316850388,0.24464973763362402,0.5470349073410035,0.33322506108041705,0.0007250000344356522
[16],relu,32,147,0.25607937429110794,0.25980738299576156,0.49493874311447145,0.3566270105754486,0.22513171015119232,0.24480436850447104,0.547055184841156,0.3332023861447694,0.0007250000344356522
[16],relu,32,148,0.25359016248694777,0.2584273622497356,0.49993530511856077,0.35490529903231105,0.22553597950890075,0.2448436926424537,0.5465328454971313,0.3334621262594128,0.0007250000344356522
[16],relu,32,149,0.24992357458978107,0.2576888063665482,0.5072645664215087,0.35232918150382264,0.22528554883826213,0.2446853694061991,0.5469115257263184,0.33329847730379303,0.0007250000344356522
[16],relu,32,150,0.2531408595214179,0.2589164823599055,0.5007802844047546,0.3546145842887577,0.22532567765352254,0.2445817238674625,0.5467096567153931,0.3333571264883252,0.0007125000338419341
